WARD SECTION (CONCATENATED),WARD,SECTION,MONTH NAME,MONTH NUMBER,DATES
2505,25,05,JUNE,6,"9,10"
2505,25,05,JULY,7,"8,14"
2505,25,05,AUGUST,8,"11,12"
2505,25,05,SEPTEMBER,9,"8,9"
2505,25,05,OCTOBER,10,"13,14"
2505,25,05,NOVEMBER,11,"10,11"
2506,25,06,APRIL,4,"18,19"
2506,25,06,MAY,5,"16,17"
2506,25,06,JUNE,6,21
2506,25,06,JULY,7,"18,19"
2506,25,06,AUGUST,8,"15,16"
2506,25,06,SEPTEMBER,9,"19,20"
2506,25,06,OCTOBER,10,"17,18"
2506,25,06,NOVEMBER,11,"15,21"
2507,25,07,APRIL,4,"20,21"
2507,25,07,MAY,5,"18,19"
2507,25,07,JUNE,6,"15,16"
2507,25,07,JULY,7,"20,21"
2507,25,07,AUGUST,8,"17,18"
2507,25,07,SEPTEMBER,9,"15,21"
2507,25,07,OCTOBER,10,"19,20"
2507,25,07,NOVEMBER,11,"16,17"
2508,25,08,APRIL,4,"15,25"
2508,25,08,MAY,5,"20,23"
2508,25,08,JUNE,6,"17,27"
2508,25,08,JULY,7,"25,26"
2508,25,08,AUGUST,8,"19,22"
2508,25,08,SEPTEMBER,9,"16,26"
2508,25,08,OCTOBER,10,"21,24"
2508,25,08,NOVEMBER,11,"18,28"
2509,25,09,APRIL,4,"26,27"
2509,25,09,MAY,5,"24,25"
2509,25,09,JUNE,6,"22,28"
2509,25,09,JULY,7,"26,27"
2509,25,09,AUGUST,8,"23,24"
2509,25,09,SEPTEMBER,9,"27,28"
2509,25,09,OCTOBER,10,"25,26"
2509,25,09,NOVEMBER,11,"22,23"
2510,25,10,APRIL,4,"22,28"
2510,25,10,MAY,5,"26,27"
2510,25,10,JUNE,6,"23,24"
2510,25,10,JULY,7,"22,28"
2510,25,10,AUGUST,8,"25,26"
2510,25,10,SEPTEMBER,9,"22,23"
2510,25,10,OCTOBER,10,"27,28"
2510,25,10,NOVEMBER,11,25
2601,26,01,APRIL,4,"1,4"
2601,26,01,MAY,5,"3,4"
2601,26,01,JUNE,6,"3,6"
2601,26,01,JULY,7,"6,7"
2601,26,01,AUGUST,8,"5,22"
2601,26,01,SEPTEMBER,9,"7,23"
2601,26,01,OCTOBER,10,"24,25"
2602,26,02,APRIL,4,"5,6"
2602,26,02,MAY,5,"5,6"
2602,26,02,JUNE,6,"7,22"
2602,26,02,JULY,7,"22,25"
2602,26,02,AUGUST,8,"23,24"
2602,26,02,SEPTEMBER,9,"26,27"
2602,26,02,OCTOBER,10,"26,27"
2603,26,03,APRIL,4,"7,22"
2603,26,03,MAY,5,"23,24"
2603,26,03,JUNE,6,"23,24"
2603,26,03,JULY,7,"26,27"
2603,26,03,AUGUST,8,"25,26"
2603,26,03,SEPTEMBER,9,"28,29"
2603,26,03,OCTOBER,10,"28,31"
2604,26,04,APRIL,4,"25,26"
2604,26,04,MAY,5,"25,26"
2604,26,04,JUNE,6,"27,28"
2604,26,04,JULY,7,"28,29"
2604,26,04,AUGUST,8,"29,30"
2604,26,04,SEPTEMBER,9,30
2604,26,04,OCTOBER,10,3
2604,26,04,NOVEMBER,11,"1,2"
2605,26,05,APRIL,4,"14,8"
2605,26,05,MAY,5,"12,13"
2605,26,05,JUNE,6,"9,10"
2605,26,05,JULY,7,"14,8"
2605,26,05,AUGUST,8,"11,12"
2605,26,05,SEPTEMBER,9,"8,9"
2605,26,05,OCTOBER,10,"13,14"
2605,26,05,NOVEMBER,11,"10,11"
2606,26,06,APRIL,4,"11,18"
2606,26,06,MAY,5,"9,16"
2606,26,06,JUNE,6,13
2606,26,06,JULY,7,"11,18"
2606,26,06,AUGUST,8,"8,15"
2606,26,06,SEPTEMBER,9,"12,19"
2606,26,06,OCTOBER,10,17
2606,26,06,NOVEMBER,11,"14,"
2607,26,07,APRIL,4,"12,13"
2607,26,07,MAY,5,"10,11"
2607,26,07,JUNE,6,"14,8"
2607,26,07,JULY,7,"12,13"
2607,26,07,AUGUST,8,"9,10"
2607,26,07,SEPTEMBER,9,"13,14"
2607,26,07,OCTOBER,10,"11,12"
2607,26,07,NOVEMBER,11,"8,9"
2608,26,08,APRIL,4,"21,15"
2608,26,08,MAY,5,"19,20"
2608,26,08,JUNE,6,"16,17"
2608,26,08,JULY,7,"21,15"
2608,26,08,AUGUST,8,"18,19"
2608,26,08,SEPTEMBER,9,"15,16"
2608,26,08,OCTOBER,10,"20,21"
2608,26,08,NOVEMBER,11,"17,18"
2609,26,09,APRIL,4,"19,20"
2609,26,09,MAY,5,"17,18"
2609,26,09,JUNE,6,"21,15"
2609,26,09,JULY,7,"19,20"
2609,26,09,AUGUST,8,"16,17"
2609,26,09,SEPTEMBER,9,"20,21"
2609,26,09,OCTOBER,10,"18,19"
2609,26,09,NOVEMBER,11,"15,16"
2610,26,10,APRIL,4,"27,28"
2610,26,10,MAY,5,"27,31"
2610,26,10,JUNE,6,"29,30"
2610,26,10,AUGUST,8,"1,31,2"
2610,26,10,SEPTEMBER,9,1
2610,26,10,OCTOBER,10,"4,5"
2610,26,10,NOVEMBER,11,"3,4"
2611,26,11,APRIL,4,29
2611,26,11,MAY,5,2
2611,26,11,JUNE,6,"1,2"
2611,26,11,JULY,7,"1,5"
2611,26,11,AUGUST,8,"3,4"
2611,26,11,SEPTEMBER,9,"2,6,22"
2611,26,11,OCTOBER,10,"6,7"
2611,26,11,NOVEMBER,11,7
2701,27,01,APRIL,4,"1,4"
2701,27,01,MAY,5,"23,24"
2701,27,01,JULY,7,"15,18"
2701,27,01,SEPTEMBER,9,"6,7"
2701,27,01,OCTOBER,10,"27,28"
2702,27,02,APRIL,4,"5,6"
2702,27,02,MAY,5,"25,26"
2702,27,02,JULY,7,"19,20"
2702,27,02,SEPTEMBER,9,"8,9"
2702,27,02,OCTOBER,10,31
2702,27,02,NOVEMBER,11,1
2703,27,03,APRIL,4,"7,8"
2703,27,03,MAY,5,"27,31"
2703,27,03,JULY,7,"21,22"
2703,27,03,SEPTEMBER,9,"12,13"
2703,27,03,NOVEMBER,11,"2,3"
2704,27,04,APRIL,4,"11,12"
2704,27,04,JUNE,6,"1,2"
2704,27,04,JULY,7,"25,26"
2704,27,04,SEPTEMBER,9,"14,15"
2704,27,04,NOVEMBER,11,"4,7"
2705,27,05,APRIL,4,"13,14"
2705,27,05,JULY,7,"3,6"
2705,27,05,SEPTEMBER,9,"16,19"
2705,27,05,NOVEMBER,11,"8,9"
2706,27,06,APRIL,4,"15,18"
2706,27,06,JUNE,6,"7,8"
2706,27,06,JULY,7,29
2706,27,06,AUGUST,8,1
2706,27,06,SEPTEMBER,9,"20,21"
2706,27,06,NOVEMBER,11,"10,11"
2707,27,07,APRIL,4,"19,20"
2707,27,07,JUNE,6,"9,10"
2707,27,07,AUGUST,8,"2,3"
2707,27,07,SEPTEMBER,9,"22,23"
2707,27,07,NOVEMBER,11,"14,15"
2708,27,08,APRIL,4,"21,22"
2708,27,08,JUNE,6,"13,14"
2708,27,08,AUGUST,8,"4,5"
2708,27,08,SEPTEMBER,9,"26,27"
2708,27,08,NOVEMBER,11,"16,17"
2709,27,09,APRIL,4,"25,26"
2709,27,09,JUNE,6,"15,16"
2709,27,09,AUGUST,8,"8,9"
2709,27,09,SEPTEMBER,9,"28,29"
2710,27,10,APRIL,4,"27,28"
2710,27,10,JUNE,6,"17,21"
2710,27,10,AUGUST,8,"10,11"
2710,27,10,SEPTEMBER,9,30
2710,27,10,OCTOBER,10,3
2711,27,11,APRIL,4,29
2711,27,11,MAY,5,2
2711,27,11,JUNE,6,"22,23"
2711,27,11,AUGUST,8,"12,15"
2711,27,11,OCTOBER,10,"4,5"
2712,27,12,MAY,5,"3,4"
2712,27,12,JUNE,6,"24,27"
2712,27,12,AUGUST,8,"16,17"
2712,27,12,OCTOBER,10,"6,7"
2713,27,13,MAY,5,"5,6"
2713,27,13,JUNE,6,"28,29"
2713,27,13,AUGUST,8,"18,19"
2713,27,13,OCTOBER,10,"11,12"
2714,27,14,MAY,5,"9,10"
2714,27,14,JUNE,6,30
2714,27,14,JULY,7,1
2714,27,14,AUGUST,8,"22,23"
2714,27,14,OCTOBER,10,"13,14"
2715,27,15,MAY,5,"11,12"
2715,27,15,JULY,7,"5,6"
2715,27,15,AUGUST,8,"24,25"
2715,27,15,OCTOBER,10,"17,18"
2716,27,16,MAY,5,"13,16"
2716,27,16,JULY,7,"7,8"
2716,27,16,AUGUST,8,"26,29"
2716,27,16,OCTOBER,10,"19,20"
2717,27,17,MAY,5,"17,18"
2717,27,17,JULY,7,"11,12"
2717,27,17,AUGUST,8,"30,31"
2717,27,17,OCTOBER,10,"21,24"
2718,27,18,MAY,5,"19,20"
2718,27,18,JULY,7,"13,14"
2718,27,18,SEPTEMBER,9,"1,2"
2718,27,18,OCTOBER,10,"25,26"
2801,28,01,APRIL,4,"1,4"
2801,28,01,MAY,5,"16,17"
2801,28,01,JUNE,6,30
2801,28,01,JULY,7,1
2801,28,01,AUGUST,8,"12,15"
2801,28,01,SEPTEMBER,9,"26,27"
2801,28,01,NOVEMBER,11,"8,9"
2802,28,02,APRIL,4,"5,6"
2802,28,02,MAY,5,"18,19"
2802,28,02,JULY,7,"5,6"
2802,28,02,AUGUST,8,"22,23"
2802,28,02,SEPTEMBER,9,"28,29"
2802,28,02,NOVEMBER,11,"10,14"
2803,28,03,APRIL,4,"7,8"
2803,28,03,MAY,5,"20,23"
2803,28,03,JULY,7,"7,8"
2803,28,03,AUGUST,8,"24,25"
2803,28,03,SEPTEMBER,9,30
2803,28,03,OCTOBER,10,3
2803,28,03,NOVEMBER,11,"15,16"
2804,28,04,APRIL,4,"11,12"
2804,28,04,MAY,5,"24,25"
2804,28,04,JULY,7,"11,12"
2804,28,04,AUGUST,8,"26,29"
2804,28,04,OCTOBER,10,"4,5"
2804,28,04,NOVEMBER,11,"17,18"
2805,28,05,APRIL,4,"14,15"
2805,28,05,MAY,5,"26,27"
2805,28,05,JULY,7,"13,14"
2805,28,05,AUGUST,8,"18,19"
2805,28,05,OCTOBER,10,"6,7"
2806,28,06,APRIL,4,"15,18"
2806,28,06,MAY,5,31
2806,28,06,JUNE,6,1
2806,28,06,JULY,7,"18,19"
2806,28,06,AUGUST,8,"16,17"
2806,28,06,OCTOBER,10,"11,12"
2807,28,07,APRIL,4,"19,20"
2807,28,07,JUNE,6,"2,3"
2807,28,07,JULY,7,"19,20"
2807,28,07,AUGUST,8,"30,31"
2807,28,07,OCTOBER,10,"13,14"
2808,28,08,APRIL,4,"21,22"
2808,28,08,JUNE,6,"6,7"
2808,28,08,JULY,7,"21,22"
2808,28,08,SEPTEMBER,9,"1,2"
2808,28,08,OCTOBER,10,"17,18"
2809,28,09,APRIL,4,"25,26"
2809,28,09,JUNE,6,"8,9"
2809,28,09,JULY,7,"25,26"
2809,28,09,SEPTEMBER,9,"6,7"
2809,28,09,OCTOBER,10,"19,20"
2810,28,10,APRIL,4,"27,28"
2810,28,10,JUNE,6,"10,13"
2810,28,10,JULY,7,"27,28"
2810,28,10,AUGUST,8,"8,9"
2810,28,10,OCTOBER,10,"21,24"
2811,28,11,APRIL,4,29
2811,28,11,MAY,5,2
2811,28,11,JUNE,6,"14,15"
2811,28,11,JULY,7,29
2811,28,11,AUGUST,8,1
2811,28,11,SEPTEMBER,9,"12,13"
2811,28,11,OCTOBER,10,"25,26"
2812,28,12,MAY,5,"3,4"
2812,28,12,JUNE,6,"16,17"
2812,28,12,AUGUST,8,"2,3"
2812,28,12,SEPTEMBER,9,"14,15"
2812,28,12,OCTOBER,10,"27,28"
2813,28,13,MAY,5,"5,6"
2813,28,13,JUNE,6,"21,22"
2813,28,13,AUGUST,8,"4,5"
2813,28,13,SEPTEMBER,9,"16,19"
2813,28,13,OCTOBER,10,31
2813,28,13,NOVEMBER,11,1
2814,28,14,MAY,5,"9,10"
2814,28,14,JUNE,6,"23,24"
2814,28,14,AUGUST,8,"8,9"
2814,28,14,SEPTEMBER,9,"20,21"
2814,28,14,NOVEMBER,11,"2,3"
2815,28,15,MAY,5,"11,12"
2815,28,15,JUNE,6,"27,28"
2815,28,15,AUGUST,8,"10,11"
2815,28,15,SEPTEMBER,9,"22,23"
2815,28,15,NOVEMBER,11,"4,7"
2901,29,01,APRIL,4,"1,4"
2901,29,01,MAY,5,"11,12"
2901,29,01,JUNE,6,"22,23"
2901,29,01,AUGUST,8,"2,3"
2901,29,01,SEPTEMBER,9,"12,13"
2901,29,01,OCTOBER,10,"21,24"
2902,29,02,APRIL,4,"5,6"
2902,29,02,MAY,5,"13,16"
2902,29,02,JUNE,6,"24,27"
2902,29,02,AUGUST,8,"4,5"
2902,29,02,SEPTEMBER,9,"14,15"
2902,29,02,OCTOBER,10,"25,26"
2903,29,03,APRIL,4,"7,8"
2903,29,03,MAY,5,"17,18"
2903,29,03,JUNE,6,"28,29"
2903,29,03,AUGUST,8,"8,9"
2903,29,03,SEPTEMBER,9,"16,19"
2903,29,03,OCTOBER,10,"27,28"
2904,29,04,APRIL,4,"11,12"
2904,29,04,MAY,5,"19,20"
2904,29,04,JUNE,6,30
2904,29,04,JULY,7,1
2904,29,04,AUGUST,8,"10,11"
2904,29,04,SEPTEMBER,9,"20,21"
2904,29,04,OCTOBER,10,31
2904,29,04,NOVEMBER,11,1
2905,29,05,APRIL,4,"13,14"
2905,29,05,MAY,5,"23,24"
2905,29,05,JULY,7,"5,6"
2905,29,05,AUGUST,8,"12,15"
2905,29,05,SEPTEMBER,9,"22,23"
2905,29,05,NOVEMBER,11,"2,3"
2906,29,06,APRIL,4,"15,18"
2906,29,06,MAY,5,"25,26"
2906,29,06,JULY,7,"7,8"
2906,29,06,AUGUST,8,"16,17"
2906,29,06,SEPTEMBER,9,"26,27"
2906,29,06,NOVEMBER,11,"4,7"
2907,29,07,APRIL,4,"19,20"
2907,29,07,MAY,5,"27,31"
2907,29,07,JULY,7,"11,12"
2907,29,07,AUGUST,8,"18,19"
2907,29,07,SEPTEMBER,9,"28,29"
2907,29,07,NOVEMBER,11,"8,9"
2908,29,08,APRIL,4,"21,22"
2908,29,08,JUNE,6,"1,2"
2908,29,08,JULY,7,"13,14"
2908,29,08,AUGUST,8,"22,23"
2908,29,08,SEPTEMBER,9,30
2908,29,08,OCTOBER,10,3
2908,29,08,NOVEMBER,11,"10,11"
2909,29,09,APRIL,4,"25,26"
2909,29,09,JUNE,6,"3,6"
2909,29,09,JULY,7,"15,18"
2909,29,09,AUGUST,8,"24,25"
2909,29,09,OCTOBER,10,"4,5"
2909,29,09,NOVEMBER,11,"14,15"
2910,29,10,APRIL,4,"27,28"
2910,29,10,JUNE,6,"7,8"
2910,29,10,JULY,7,"19,20"
2910,29,10,AUGUST,8,"26,29"
2910,29,10,OCTOBER,10,"6,7"
2910,29,10,NOVEMBER,11,"16,17"
2911,29,11,APRIL,4,29
2911,29,11,MAY,5,2
2911,29,11,JUNE,6,"9,10"
2911,29,11,JULY,7,"21,22"
2911,29,11,AUGUST,8,"30,31"
2911,29,11,OCTOBER,10,"11,12"
2911,29,11,NOVEMBER,11,18
2912,29,12,MAY,5,"3,4"
2912,29,12,JUNE,6,"13,14"
2912,29,12,JULY,7,"25,26"
2912,29,12,SEPTEMBER,9,"1,2"
2912,29,12,OCTOBER,10,"13,14"
2913,29,13,MAY,5,"9,10"
2913,29,13,JUNE,6,"17,21"
2913,29,13,JULY,7,29
2913,29,13,AUGUST,8,1
2913,29,13,SEPTEMBER,9,"6,7"
2913,29,13,OCTOBER,10,"17,18"
2914,29,14,MAY,5,"5,6"
2914,29,14,JUNE,6,"15,16"
2914,29,14,JULY,7,"27,28"
2914,29,14,SEPTEMBER,9,"8,9"
2914,29,14,OCTOBER,10,"19,20"
3001,30,01,APRIL,4,"1,4"
3001,30,01,MAY,5,"3,4"
3001,30,01,JUNE,6,"3,6"
3001,30,01,JULY,7,"7,8"
3001,30,01,AUGUST,8,"8,9"
3001,30,01,SEPTEMBER,9,"8,9"
3001,30,01,OCTOBER,10,"11,12"
3001,30,01,NOVEMBER,11,"10,11"
3002,30,02,APRIL,4,"5,6"
3002,30,02,MAY,5,"5,6"
3002,30,02,JUNE,6,"7,8"
3002,30,02,JULY,7,"11,12"
3002,30,02,AUGUST,8,"10,11"
3002,30,02,SEPTEMBER,9,"12,13"
3002,30,02,OCTOBER,10,"13,14"
3002,30,02,NOVEMBER,11,"14,15"
3003,30,03,APRIL,4,"7,8"
3003,30,03,MAY,5,"9,10"
3003,30,03,JUNE,6,"9,10"
3003,30,03,JULY,7,"13,14"
3003,30,03,AUGUST,8,"12,15"
3003,30,03,SEPTEMBER,9,"14,15"
3003,30,03,OCTOBER,10,"17,18"
3003,30,03,NOVEMBER,11,"16,17"
3004,30,04,APRIL,4,"11,12"
3004,30,04,MAY,5,"11,12"
3004,30,04,JUNE,6,"13,14"
3004,30,04,JULY,7,"15,18"
3004,30,04,AUGUST,8,"16,17"
3004,30,04,SEPTEMBER,9,"16,19"
3004,30,04,OCTOBER,10,"19,20"
3005,30,05,APRIL,4,"13,14"
3005,30,05,MAY,5,"13,16"
3005,30,05,JUNE,6,"15,16"
3005,30,05,JULY,7,"19,20"
3005,30,05,AUGUST,8,"18,19"
3005,30,05,SEPTEMBER,9,"20,21"
3005,30,05,OCTOBER,10,"21,24"
3006,30,06,APRIL,4,"15,18"
3006,30,06,MAY,5,"17,18"
3006,30,06,JUNE,6,"17,21"
3006,30,06,JULY,7,"21,22"
3006,30,06,AUGUST,8,"22,23"
3006,30,06,SEPTEMBER,9,"22,23"
3006,30,06,OCTOBER,10,"25,26"
3007,30,07,APRIL,4,"19,20"
3007,30,07,MAY,5,"19,20"
3007,30,07,JUNE,6,"22,23"
3007,30,07,JULY,7,"25,26"
3007,30,07,AUGUST,8,"24,25"
3007,30,07,SEPTEMBER,9,"26,27"
3007,30,07,OCTOBER,10,"27,28"
3008,30,08,APRIL,4,"21,22"
3008,30,08,MAY,5,"23,24"
3008,30,08,JUNE,6,"24,27"
3008,30,08,JULY,7,"27,28"
3008,30,08,AUGUST,8,"26,29"
3008,30,08,SEPTEMBER,9,"28,29"
3008,30,08,OCTOBER,10,31
3008,30,08,NOVEMBER,11,1
3009,30,09,APRIL,4,"25,26"
3009,30,09,MAY,5,"25,26"
3009,30,09,JUNE,6,"28,29"
3009,30,09,JULY,7,29
3009,30,09,AUGUST,8,"30,1,31"
3009,30,09,SEPTEMBER,9,30
3009,30,09,OCTOBER,10,3
3009,30,09,NOVEMBER,11,"2,3"
3010,30,10,APRIL,4,"27,28"
3010,30,10,MAY,5,"27,31"
3010,30,10,JUNE,6,30
3010,30,10,JULY,7,1
3010,30,10,AUGUST,8,"2,3"
3010,30,10,SEPTEMBER,9,"1,2"
3010,30,10,OCTOBER,10,"4,5"
3010,30,10,NOVEMBER,11,"4,7"
3011,30,11,APRIL,4,29
3011,30,11,MAY,5,2
3011,30,11,JUNE,6,"1,2"
3011,30,11,JULY,7,"5,6"
3011,30,11,AUGUST,8,"4,5"
3011,30,11,SEPTEMBER,9,"6,7"
3011,30,11,OCTOBER,10,"6,7"
3011,30,11,NOVEMBER,11,"8,9"
3101,31,1,APRIL,4,"11,12"
3101,31,1,MAY,5,"13,16"
3101,31,1,JUNE,6,"17,21"
3101,31,1,JULY,7,"25,26"
3101,31,1,AUGUST,8,"26,29"
3101,31,1,SEPTEMBER,9,30
3101,31,1,OCTOBER,10,3
3101,31,1,NOVEMBER,11,"4,7"
3102,31,2,APRIL,4,"13,14"
3102,31,2,MAY,5,"17,18"
3102,31,2,JUNE,6,"22,23"
3102,31,2,JULY,7,"27,28"
3102,31,2,AUGUST,8,"30,31"
3102,31,2,OCTOBER,10,"4,5"
3102,31,2,NOVEMBER,11,"8,9"
3103,31,3,APRIL,4,"15,18"
3103,31,3,MAY,5,"19,20"
3103,31,3,JUNE,6,"24,27"
3103,31,3,JULY,7,29
3103,31,3,AUGUST,8,1
3103,31,3,SEPTEMBER,9,"1,2"
3103,31,3,OCTOBER,10,"6,7"
3103,31,3,NOVEMBER,11,"10,11"
3104,31,4,APRIL,4,"19,20"
3104,31,4,MAY,5,"23,24"
3104,31,4,JUNE,6,"28,29"
3104,31,4,AUGUST,8,"2,3"
3104,31,4,SEPTEMBER,9,"6,7"
3104,31,4,OCTOBER,10,"11,12"
3104,31,4,NOVEMBER,11,"14,15"
3105,31,5,APRIL,4,"21,22"
3105,31,5,MAY,5,"25,26"
3105,31,5,JUNE,6,30
3105,31,5,JULY,7,1
3105,31,5,AUGUST,8,"4,5"
3105,31,5,SEPTEMBER,9,"8,9"
3105,31,5,OCTOBER,10,"13,14"
3105,31,5,NOVEMBER,11,"16,17"
3106,31,6,APRIL,4,"25,26"
3106,31,6,MAY,5,"27,31"
3106,31,6,JULY,7,"5,6"
3106,31,6,AUGUST,8,"8,9"
3106,31,6,SEPTEMBER,9,"12,13"
3106,31,6,OCTOBER,10,"17,18"
3107,31,7,APRIL,4,"27,28"
3107,31,7,JUNE,6,"1,2"
3107,31,7,JULY,7,"7,8"
3107,31,7,AUGUST,8,"10,11"
3107,31,7,SEPTEMBER,9,"14,15"
3107,31,7,OCTOBER,10,"19,20"
3108,31,8,APRIL,4,29
3108,31,8,MAY,5,2
3108,31,8,JUNE,6,"3,6"
3108,31,8,JULY,7,"11,12"
3108,31,8,AUGUST,8,"12,15"
3108,31,8,SEPTEMBER,9,"16,19"
3108,31,8,OCTOBER,10,"21,24"
3109,31,9,MAY,5,"3,4"
3109,31,9,JUNE,6,"7,8"
3109,31,9,JULY,7,"13,14"
3109,31,9,AUGUST,8,"16,17"
3109,31,9,SEPTEMBER,9,"20,21"
3109,31,9,OCTOBER,10,"25,26"
3110,31,10,APRIL,4,"1,4"
3110,31,10,MAY,5,"5,6"
3110,31,10,JUNE,6,"9,10"
3110,31,10,JULY,7,"15,18"
3110,31,10,AUGUST,8,"18,19"
3110,31,10,SEPTEMBER,9,"22,23"
3110,31,10,OCTOBER,10,"27,28"
3111,31,11,APRIL,4,"5,6"
3111,31,11,MAY,5,"9,10"
3111,31,11,JUNE,6,"13,14"
3111,31,11,JULY,7,"19,20"
3111,31,11,AUGUST,8,"22,23"
3111,31,11,SEPTEMBER,9,"26,27"
3111,31,11,OCTOBER,10,31
3111,31,11,NOVEMBER,11,1
3112,31,12,APRIL,4,"7,8"
3112,31,12,MAY,5,"11,12"
3112,31,12,JUNE,6,"15,16"
3112,31,12,JULY,7,"21,22"
3112,31,12,AUGUST,8,"24,25"
3112,31,12,SEPTEMBER,9,"28,29"
3112,31,12,NOVEMBER,11,"2,3"
3201,32,1,APRIL,4,29
3201,32,1,MAY,5,2
3201,32,1,JUNE,6,"9,10"
3201,32,1,JULY,7,"21,22"
3201,32,1,AUGUST,8,"30,31"
3201,32,1,OCTOBER,10,"11,12"
3202,32,2,MAY,5,"3,4"
3202,32,2,JUNE,6,"13,14"
3202,32,2,JULY,7,"25,26"
3202,32,2,SEPTEMBER,9,"1,2"
3202,32,2,OCTOBER,10,"13,14"
3203,32,3,MAY,5,"5,6"
3203,32,3,JUNE,6,"15,16"
3203,32,3,JULY,7,"27,28"
3203,32,3,SEPTEMBER,9,"6,7"
3203,32,3,OCTOBER,10,"17,18"
3204,32,4,MAY,5,"9,10"
3204,32,4,JUNE,6,"17,21"
3204,32,4,JULY,7,29
3204,32,4,AUGUST,8,1
3204,32,4,SEPTEMBER,9,"8,9"
3204,32,4,OCTOBER,10,"19,20"
3205,32,5,APRIL,4,"1,4"
3205,32,5,MAY,5,"11,12"
3205,32,5,JUNE,6,"22,23"
3205,32,5,AUGUST,8,"2,3"
3205,32,5,SEPTEMBER,9,"12,13"
3205,32,5,OCTOBER,10,"21,24"
3206,32,6,APRIL,4,"5,6"
3206,32,6,MAY,5,"13,16"
3206,32,6,JUNE,6,"24,27"
3206,32,6,AUGUST,8,"4,5"
3206,32,6,SEPTEMBER,9,"14,15"
3206,32,6,OCTOBER,10,"25,26"
3207,32,7,APRIL,4,"7,8"
3207,32,7,MAY,5,"17,18"
3207,32,7,JUNE,6,"28,29"
3207,32,7,AUGUST,8,"8,9"
3207,32,7,SEPTEMBER,9,"16,19"
3207,32,7,OCTOBER,10,"27,28"
3208,32,8,APRIL,4,"11,12"
3208,32,8,MAY,5,"19,20"
3208,32,8,JUNE,6,30
3208,32,8,JULY,7,1
3208,32,8,AUGUST,8,"10,11"
3208,32,8,SEPTEMBER,9,"20,21"
3208,32,8,OCTOBER,10,31
3208,32,8,NOVEMBER,11,1
3209,32,9,APRIL,4,"13,14"
3209,32,9,MAY,5,"23,24"
3209,32,9,JULY,7,"5,6"
3209,32,9,AUGUST,8,"12,15"
3209,32,9,SEPTEMBER,9,"22,23"
3209,32,9,NOVEMBER,11,"2,3"
3210,32,10,APRIL,4,"15,18"
3210,32,10,MAY,5,"25,26"
3210,32,10,JULY,7,"7,8"
3210,32,10,AUGUST,8,"16,17"
3210,32,10,SEPTEMBER,9,"26,27"
3210,32,10,NOVEMBER,11,"4,7"
3211,32,11,APRIL,4,"19,20"
3211,32,11,MAY,5,"27,31"
3211,32,11,JULY,7,"11,12"
3211,32,11,AUGUST,8,"18,19"
3211,32,11,SEPTEMBER,9,"28,29"
3211,32,11,NOVEMBER,11,"8,9"
3212,32,12,APRIL,4,"21,22"
3212,32,12,JUNE,6,"1,2"
3212,32,12,JULY,7,"13,14"
3212,32,12,AUGUST,8,"22,23"
3212,32,12,SEPTEMBER,9,30
3212,32,12,OCTOBER,10,3
3212,32,12,NOVEMBER,11,"10,11"
3213,32,13,APRIL,4,"25,26"
3213,32,13,JUNE,6,"3,6"
3213,32,13,JULY,7,"15,18"
3213,32,13,AUGUST,8,"24,25"
3213,32,13,OCTOBER,10,"4,5"
3213,32,13,NOVEMBER,11,"14,15"
3214,32,14,APRIL,4,"27,28"
3214,32,14,JUNE,6,"7,8"
3214,32,14,JULY,7,"19,20"
3214,32,14,AUGUST,8,"26,29"
3214,32,14,OCTOBER,10,"6,7"
3214,32,14,NOVEMBER,11,"16,17"
3301,33,1,APRIL,4,"1,4"
3301,33,1,MAY,5,"11,12"
3301,33,1,JUNE,6,"22,23"
3301,33,1,AUGUST,8,"2,3"
3301,33,1,SEPTEMBER,9,"12,13"
3301,33,1,OCTOBER,10,"21,24"
3302,33,2,APRIL,4,"5,6"
3302,33,2,MAY,5,"13,16"
3302,33,2,JUNE,6,"24,27"
3302,33,2,AUGUST,8,"4,5"
3302,33,2,SEPTEMBER,9,"14,15"
3302,33,2,OCTOBER,10,"25,26"
3303,33,3,APRIL,4,"7,8"
3303,33,3,MAY,5,"17,18"
3303,33,3,JUNE,6,"28,29"
3303,33,3,AUGUST,8,"8,9"
3303,33,3,SEPTEMBER,9,"16,19"
3303,33,3,OCTOBER,10,"27,28"
3304,33,4,APRIL,4,"11,12"
3304,33,4,MAY,5,"19,20"
3304,33,4,JUNE,6,30
3304,33,4,JULY,7,1
3304,33,4,AUGUST,8,"10,11"
3304,33,4,SEPTEMBER,9,"20,21"
3304,33,4,OCTOBER,10,31
3304,33,4,NOVEMBER,11,1
3305,33,5,APRIL,4,"13,14"
3305,33,5,MAY,5,"23,24"
3305,33,5,JULY,7,"5,6"
3305,33,5,AUGUST,8,"12,15"
3305,33,5,SEPTEMBER,9,"22,23"
3305,33,5,NOVEMBER,11,"2,3"
3306,33,6,APRIL,4,"15,18"
3306,33,6,MAY,5,"25,26"
3306,33,6,JULY,7,"7,8"
3306,33,6,AUGUST,8,"16,17"
3306,33,6,SEPTEMBER,9,"26,27"
3306,33,6,NOVEMBER,11,"4,7"
3307,33,7,APRIL,4,"19,20"
3307,33,7,MAY,5,"27,31"
3307,33,7,JULY,7,"11,12"
3307,33,7,AUGUST,8,"18,19"
