WARD SECTION (CONCATENATED),WARD,SECTION,MONTH NAME,MONTH NUMBER,DATES
3309,33,9,MAY,5,"25,26"
3309,33,9,NOVEMBER,11,"3,4"
3309,33,9,SEPTEMBER,9,"23,24"
3310,33,10,APRIL,4,"19,20"
3310,33,10,AUGUST,8,"17,18"
3310,33,10,JULY,7,"8,9"
3310,33,10,MAY,5,"27,28"
3310,33,10,NOVEMBER,11,"5,8"
3310,33,10,SEPTEMBER,9,"27,28"
3311,33,11,APRIL,4,"21,22"
3311,33,11,AUGUST,8,"19,20"
3311,33,11,JULY,7,"12,13"
3311,33,11,JUNE,6,"1,2"
3311,33,11,NOVEMBER,11,"9,10"
3311,33,11,SEPTEMBER,9,"29,30"
3312,33,12,APRIL,4,"23,26"
3312,33,12,AUGUST,8,"23,24"
3312,33,12,JULY,7,"14,15"
3312,33,12,JUNE,6,"3,4"
3312,33,12,NOVEMBER,11,"11,12"
3312,33,12,OCTOBER,10,"1,4"
3313,33,13,APRIL,4,"27,28"
3313,33,13,AUGUST,8,"25,26"
3313,33,13,JULY,7,"16,19"
3313,33,13,JUNE,6,"7,8"
3313,33,13,NOVEMBER,11,"15,16"
3313,33,13,OCTOBER,10,"5,6"
3314,33,14,APRIL,4,"29,30"
3314,33,14,AUGUST,8,"27,30"
3314,33,14,JULY,7,"20,21"
3314,33,14,JUNE,6,"9,10"
3314,33,14,NOVEMBER,11,"17,18"
3314,33,14,OCTOBER,10,"7,8"
3401,34,1,APRIL,4,"1,2"
3401,34,1,AUGUST,8,"23,24"
3401,34,1,JUNE,6,"11,14"
3401,34,1,NOVEMBER,11,"3,4"
3402,34,2,APRIL,4,"5,6"
3402,34,2,AUGUST,8,"25,26"
3402,34,2,JUNE,6,"15,16"
3402,34,2,NOVEMBER,11,"5,6"
3403,34,3,APRIL,4,"7,8"
3403,34,3,AUGUST,8,"27,30"
3403,34,3,JUNE,6,"17,18"
3403,34,3,NOVEMBER,11,"9,10"
3404,34,4,APRIL,4,"9,12"
3404,34,4,AUGUST,8,31
3404,34,4,JUNE,6,"21,22"
3404,34,4,NOVEMBER,11,"11,12"
3404,34,4,SEPTEMBER,9,1
3405,34,5,APRIL,4,"13,14"
3405,34,5,JUNE,6,"23,24"
3405,34,6,NOVEMBER,11,"15,16"
3405,34,5,SEPTEMBER,9,"2,3"
3406,34,6,APRIL,4,"15,16"
3406,34,6,JUNE,6,"25,28"
3406,34,6,NOVEMBER,11,"17,18"
3406,34,6,SEPTEMBER,9,"7,8"
3407,34,7,APRIL,4,"19,20"
3407,34,7,JUNE,6,"29,30"
3407,34,7,NOVEMBER,11,19
3407,34,7,SEPTEMBER,9,"9,10"
3408,34,8,APRIL,4,"21,22"
3408,34,8,JULY,7,"1,2"
3408,34,8,SEPTEMBER,9,"13,14"
3409,34,9,APRIL,4,"23,26"
3409,34,9,JULY,7,"6,7"
3409,34,9,SEPTEMBER,9,"15,16"
3410,34,10,APRIL,4,"27,28"
3410,34,10,JULY,7,"8,9"
3410,34,10,SEPTEMBER,9,"17,20"
3411,34,11,APRIL,4,"29,30"
3411,34,11,JULY,7,"12,13"
3411,34,11,SEPTEMBER,9,"21,22"
3412,34,12,JULY,7,"14,15"
3412,34,12,MAY,5,"3,4"
3412,34,12,SEPTEMBER,9,"23,24"
3413,34,13,JULY,7,"16,19"
3413,34,13,MAY,5,"5,6"
3413,34,13,SEPTEMBER,9,"27,28"
3414,34,14,JULY,7,"20,21"
3414,34,14,MAY,5,"7,10"
3414,34,14,SEPTEMBER,9,"29,30"
3415,34,15,JULY,7,"22,23"
3415,34,15,MAY,5,"11,12"
3415,34,15,OCTOBER,10,"1,4"
3416,34,16,JULY,7,"26,27"
3416,34,16,MAY,5,"13,14"
3416,34,16,OCTOBER,10,"5,6"
3417,34,17,JULY,7,"28,29"
3417,34,17,MAY,5,"17,18"
3417,34,17,OCTOBER,10,"7,8"
3418,34,18,AUGUST,8,2
3418,34,18,JULY,7,30
3418,34,18,MAY,5,"19,20"
3418,34,18,OCTOBER,10,"12,13"
3419,34,19,AUGUST,8,"3,4"
3419,34,19,MAY,5,"21,24"
3419,34,19,OCTOBER,10,"14,15"
3420,34,20,AUGUST,8,"5,6"
3420,34,20,MAY,5,"25,26"
3420,34,20,OCTOBER,10,"18,19"
3421,34,21,AUGUST,8,"9,10"
3421,34,21,MAY,5,"27,28"
3421,34,21,OCTOBER,10,"20,21"
3422,34,22,AUGUST,8,"11,12"
3422,34,22,JUNE,6,"1,2"
3422,34,22,OCTOBER,10,"22,25"
3423,34,23,AUGUST,8,"13,16"
3423,34,23,JUNE,6,"3,4"
3423,34,23,OCTOBER,10,"26,27"
3424,34,24,AUGUST,8,"17,18"
3424,34,24,JUNE,6,"7,8"
3424,34,24,OCTOBER,10,"28,29"
3425,34,25,AUGUST,8,"19,20"
3425,34,25,JUNE,6,"9,10"
3425,34,25,NOVEMBER,11,"1,2"
3501,35,1,APRIL,4,"1,2"
3501,35,1,AUGUST,8,"5,6"
3501,35,1,JULY,7,"6,7"
3501,35,1,JUNE,6,"3,4"
3501,35,1,MAY,5,"3,4"
3501,35,1,NOVEMBER,11,"9,10"
3501,35,1,OCTOBER,10,"7,8"
3501,35,1,SEPTEMBER,9,"7,8"
3502,35,2,APRIL,4,"5,6"
3502,35,2,AUGUST,8,"9,10"
3502,35,2,JULY,7,"8,9"
3502,35,2,JUNE,6,"7,8"
3502,35,2,MAY,5,"5,6"
3502,35,2,NOVEMBER,11,"11,12"
3502,35,2,OCTOBER,10,"12,13"
3502,35,2,SEPTEMBER,9,"9,10"
3503,35,3,APRIL,4,"7,8"
3503,35,3,AUGUST,8,"11,12"
3503,35,3,JULY,7,"12,13"
3503,35,3,JUNE,6,"9,10"
3503,35,3,MAY,5,"7,10"
3503,35,3,NOVEMBER,11,"15,16"
3503,35,3,OCTOBER,10,"14,15"
3503,35,3,SEPTEMBER,9,"13,14"
3504,35,4,APRIL,4,"9,12"
3504,35,4,AUGUST,8,"13,16"
3504,35,4,JULY,7,"14,15"
3504,35,4,JUNE,6,"11,14"
3504,35,4,MAY,5,"11,12"
3504,35,4,NOVEMBER,11,"17,18"
3504,35,4,OCTOBER,10,"18,19"
3504,35,4,SEPTEMBER,9,"15,16"
3505,35,5,APRIL,4,"13,14"
3505,35,5,AUGUST,8,"17,18"
3505,35,5,JULY,7,"16,19"
3505,35,5,JUNE,6,"15,16"
3505,35,5,MAY,5,"13,14"
3505,35,5,OCTOBER,10,"20,21"
3505,35,5,SEPTEMBER,9,"17,20"
3506,35,6,APRIL,4,"15,16"
3506,35,6,AUGUST,8,"19,20"
3506,35,6,JULY,7,"20,21"
3506,35,6,JUNE,6,"17,18"
3506,35,6,MAY,5,"17,18"
3506,35,6,OCTOBER,10,"22,25"
3506,35,6,SEPTEMBER,9,"21,22"
3507,35,7,APRIL,4,"19,20"
3507,35,7,AUGUST,8,"23,24"
3507,35,7,JULY,7,"22,23"
3507,35,7,JUNE,6,"21,22"
3507,35,7,MAY,5,"19,20"
3507,35,7,OCTOBER,10,"26,27"
3507,35,7,SEPTEMBER,9,"23,24"
3508,35,8,APRIL,4,"21,22"
3508,35,8,AUGUST,8,"25,26"
3508,35,8,JULY,7,"26,27"
3508,35,8,JUNE,6,"23,24"
3508,35,8,MAY,5,"21,24"
3508,35,8,OCTOBER,10,"28,29"
3508,35,8,SEPTEMBER,9,"27,28"
3509,35,9,APRIL,4,"23,26"
3509,35,9,AUGUST,8,"27,30"
3509,35,9,JULY,7,"28,29"
3509,35,9,JUNE,6,"25,28"
3509,35,9,MAY,5,"25,26"
3509,35,9,NOVEMBER,11,"1,2"
3509,35,9,SEPTEMBER,9,"29,30"
3510,35,10,APRIL,4,"27,28"
3510,35,10,AUGUST,8,"2,31"
3510,35,10,JULY,7,30
3510,35,10,JUNE,6,"29,30"
3510,35,10,MAY,5,"27,28"
3510,35,10,NOVEMBER,11,"3,4"
3510,35,10,OCTOBER,10,"1,4"
3510,35,10,SEPTEMBER,9,1
3511,35,11,APRIL,4,"29,30"
3511,35,11,AUGUST,8,"3,4"
3511,35,11,JULY,7,"1,2"
3511,35,11,JUNE,6,"1,2"
3511,35,11,NOVEMBER,11,"5,8"
3511,35,11,OCTOBER,10,"5,6"
3511,35,11,SEPTEMBER,9,"2,3"
3601,36,1,APRIL,4,"23,26"
3601,36,1,AUGUST,8,"23,24"
3601,36,1,JULY,7,"14,15"
3601,36,1,JUNE,6,"3,4"
3601,36,1,NOVEMBER,11,"11,12"
3601,36,1,OCTOBER,10,"1,4"
3602,36,2,APRIL,4,"27,28"
3602,36,2,AUGUST,8,"25,26"
3602,36,2,JULY,7,"16,19"
3602,36,2,JUNE,6,"7,8"
3602,36,2,NOVEMBER,11,"15,16"
3602,36,2,OCTOBER,10,"5,6"
3603,36,3,APRIL,4,"29,30"
3603,36,3,AUGUST,8,"27,30"
3603,36,3,JULY,7,"20,21"
3603,36,3,JUNE,6,"9,10"
3603,36,3,NOVEMBER,11,"17,18"
3603,36,3,OCTOBER,10,"7,8"
3604,36,4,AUGUST,8,31
3604,36,4,JULY,7,"22,23"
3604,36,4,JUNE,6,"11,14"
3604,36,4,MAY,5,"3,4"
3604,36,5,NOVEMBER,11,19
3604,36,4,OCTOBER,10,"12,13"
3604,36,4,SEPTEMBER,9,1
3605,36,5,JULY,7,"26,27"
3605,36,5,JUNE,6,"15,16"
3605,36,5,MAY,5,"5,6"
3605,36,5,OCTOBER,10,"14,15"
3605,36,5,SEPTEMBER,9,"2,3"
3606,36,6,JULY,7,"28,29"
3606,36,6,JUNE,6,"17,18"
3606,36,6,MAY,5,"7,10"
3606,36,6,OCTOBER,10,"18,19"
3606,36,6,SEPTEMBER,9,"7,8"
3607,36,7,APRIL,4,"1,2"
3607,36,7,AUGUST,8,2
3607,36,7,JULY,7,30
3607,36,7,JUNE,6,"21,22"
3607,36,7,MAY,5,"11,12"
3607,36,7,OCTOBER,10,"20,21"
3607,36,7,SEPTEMBER,9,"9,10"
3608,36,8,APRIL,4,"5,6"
3608,36,8,AUGUST,8,"3,4"
3608,36,8,JUNE,6,"23,24"
3608,36,8,MAY,5,"13,14"
3608,36,8,OCTOBER,10,"22,25"
3608,36,8,SEPTEMBER,9,"13,14"
3609,36,9,APRIL,4,"7,8"
3609,36,9,AUGUST,8,"5,6"
3609,36,9,JUNE,6,"25,28"
3609,36,9,MAY,5,"17,18"
3609,36,9,OCTOBER,10,"26,27"
3609,36,9,SEPTEMBER,9,"15,16"
3610,36,10,APRIL,4,"9,12"
3610,36,10,AUGUST,8,"9,10"
3610,36,10,JUNE,6,"29,30"
3610,36,10,MAY,5,"19,20"
3610,36,10,OCTOBER,10,"28,29"
3610,36,10,SEPTEMBER,9,"17,20"
3611,36,11,APRIL,4,"13,14"
3611,36,11,AUGUST,8,"11,12"
3611,36,11,JULY,7,"1,2"
3611,36,11,MAY,5,"21,24"
3611,36,11,NOVEMBER,11,"1,2"
3611,36,11,SEPTEMBER,9,"21,22"
3612,36,12,APRIL,4,"15,16"
3612,36,12,AUGUST,8,"13,16"
3612,36,12,JULY,7,"6,7"
3612,36,12,MAY,5,"25,26"
3612,36,12,NOVEMBER,11,"3,4"
3612,36,12,SEPTEMBER,9,"23,24"
3613,36,13,APRIL,4,"19,20"
3613,36,13,AUGUST,8,"17,18"
3613,36,13,JULY,7,"8,9"
3613,36,13,MAY,5,"27,28"
3613,36,13,NOVEMBER,11,"5,8"
3613,36,13,SEPTEMBER,9,"27,28"
3614,36,14,APRIL,4,"21,22"
3614,36,14,AUGUST,8,"19,20"
3614,36,14,JULY,7,"12,13"
3614,36,14,JUNE,6,"1,2"
3614,36,14,NOVEMBER,11,"9,10"
3614,36,14,SEPTEMBER,9,"29,30"
3701,37,1,APRIL,4,"1,2"
3701,37,1,AUGUST,8,"4,5"
3701,37,1,JULY,7,"27,28"
3701,37,1,JUNE,6,"23,24"
3701,37,1,MAY,5,"11,12"
3701,37,1,OCTOBER,10,"22,25"
3701,37,1,SEPTEMBER,9,"6,7"
3702,37,2,APRIL,4,"7,8"
3702,37,2,AUGUST,8,"6,9"
3702,37,2,JUNE,6,"25,28"
3702,37,2,MAY,5,"13,14"
3702,37,2,OCTOBER,10,"26,27"
3702,37,2,SEPTEMBER,9,"15,16"
3703,37,3,APRIL,4,"7,8"
3703,37,3,AUGUST,8,"10,11"
3703,37,3,JUNE,6,"22,23"
3703,37,3,MAY,5,"17,18"
3703,37,3,OCTOBER,10,"28,29"
3703,37,3,SEPTEMBER,9,"17,20"
3704,37,4,APRIL,4,"9,12"
3704,37,4,AUGUST,8,"12,13"
3704,37,4,JULY,7,"1,2"
3704,37,4,JUNE,6,"22,23"
3704,37,4,MAY,5,"19,20"
3704,37,4,NOVEMBER,11,"1,2"
3704,37,4,OCTOBER,10,"25,26"
3704,37,4,SEPTEMBER,9,"14,15"
3705,37,5,APRIL,4,"13,14"
3705,37,5,AUGUST,8,"16,17"
3705,37,5,JULY,7,"6,7"
3705,37,5,MAY,5,"21,24"
3705,37,5,NOVEMBER,11,"3,4"
3705,37,5,SEPTEMBER,9,"23,24"
3706,37,6,APRIL,4,"15,16"
3706,37,6,AUGUST,8,"18,19"
3706,37,6,JULY,7,"8,9"
3706,37,6,MAY,5,"25,26"
3706,37,6,NOVEMBER,11,"5,8"
3706,37,6,SEPTEMBER,9,"27,28"
3707,37,7,APRIL,4,"19,20"
3707,37,7,AUGUST,8,"20,23"
3707,37,7,JULY,7,"12,13"
3707,37,7,JUNE,6,"1,2"
3707,37,7,MAY,5,"27,28"
3707,37,7,NOVEMBER,11,"9,10"
3707,37,7,SEPTEMBER,9,"29,30"
3708,37,8,APRIL,4,"21,22"
3708,37,8,AUGUST,8,"24,25"
3708,37,8,JULY,7,"15,16"
3708,37,8,JUNE,6,"3,4"
3708,37,8,MAY,5,"27,28"
3708,37,8,NOVEMBER,11,"11,12"
3708,37,8,OCTOBER,10,"1,4"
3708,37,8,SEPTEMBER,9,"24,27"
3709,37,9,APRIL,4,"23,26"
3709,37,9,AUGUST,8,"26,27"
3709,37,9,JULY,7,"19,20"
3709,37,9,JUNE,6,"7,8"
3709,37,9,NOVEMBER,11,"15,16"
3709,37,9,OCTOBER,10,"5,6"
3710,37,10,APRIL,4,"27,28"
3710,37,10,AUGUST,8,"30,31"
3710,37,10,JULY,7,"21,22"
3710,37,10,JUNE,6,"9,10"
3710,37,10,NOVEMBER,11,"17,18"
3710,37,10,OCTOBER,10,"7,8"
3711,37,11,APRIL,4,"29,30"
3711,37,11,SEPTEMBER,9,"1,2"
3711,37,11,JULY,7,"23,26"
3711,37,11,JUNE,6,"11,14"
3711,37,11,NOVEMBER,11,"19,22"
3711,37,11,OCTOBER,10,"12,13"
3712,37,12,SEPTEMBER,9,"3,6"
3712,37,12,JULY,7,"27,28"
3712,37,12,JUNE,6,"15,16"
3712,37,12,MAY,5,"3,4"
3712,37,12,OCTOBER,10,"14,15"
3713,37,13,JULY,7,"29,30"
3713,37,13,JUNE,6,"17,18"
3713,37,13,MAY,5,"5,6"
3713,37,13,OCTOBER,10,"18,19"
3713,37,13,SEPTEMBER,9,"7,8"
3714,37,14,JULY,7,"23,26"
3714,37,14,JUNE,6,"21,22"
3714,37,14,MAY,5,"7,10"
3714,37,14,OCTOBER,10,"20,21"
3714,37,14,SEPTEMBER,9,"9,10"
3714,37,14,AUGUST,8,"2,3"
3801,38,1,APRIL,4,"1,2"
3801,38,1,JULY,7,"14,15"
3801,38,1,MAY,5,"21,24"
3801,38,1,OCTOBER,10,"26,27"
3801,38,1,SEPTEMBER,9,"2,3"
3802,38,2,APRIL,4,"1,2"
3802,38,2,JULY,7,"14,15"
3802,38,2,MAY,5,"21,24"
3802,38,2,OCTOBER,10,"28,29"
3802,38,2,SEPTEMBER,9,"2,3"
3803,38,3,APRIL,4,"5,6"
3803,38,3,JULY,7,"16,19"
3803,38,3,MAY,5,"25,26"
3803,38,3,NOVEMBER,11,"1,2"
3803,38,3,SEPTEMBER,9,"7,8"
3804,38,4,APRIL,4,"7,8"
3804,38,4,JULY,7,"20,21"
3804,38,4,MAY,5,"27,28"
3804,38,4,NOVEMBER,11,"3,4"
3804,38,4,SEPTEMBER,9,"9,10"
3805,38,5,APRIL,4,"9,12"
3805,38,5,JULY,7,"22,23"
3805,38,5,JUNE,6,"1,2"
3805,38,5,NOVEMBER,11,"5,8"
3805,38,5,SEPTEMBER,9,"13,14"
3806,38,6,APRIL,4,"13,14"
3806,38,6,JULY,7,"26,27"
3806,38,6,JUNE,6,"3,4"
3806,38,6,NOVEMBER,11,"9,10"
3806,38,6,SEPTEMBER,9,"15,16"
3807,38,7,APRIL,4,"15,16"
3807,38,7,JULY,7,"28,29"
3807,38,7,JUNE,6,"7,8"
3807,38,7,NOVEMBER,11,"11,12"
3807,38,7,SEPTEMBER,9,"17,20"
3808,38,8,APRIL,4,"15,16"
3808,38,8,JULY,7,"28,29"
3808,38,8,JUNE,6,"7,8"
3808,38,8,NOVEMBER,11,"15,16"
3808,38,8,SEPTEMBER,9,"17,20"
3809,38,9,APRIL,4,"19,20"
3809,38,9,AUGUST,8,2
3809,38,9,JULY,7,30
3809,38,9,JUNE,6,"9,10"
3809,38,9,NOVEMBER,11,"17,18"
3809,38,9,SEPTEMBER,9,"21,22"
3810,38,10,APRIL,4,"21,22"
3810,38,10,AUGUST,8,"3,4"
3810,38,10,JUNE,6,"11,14"
3810,38,10,SEPTEMBER,9,"23,24"
3811,38,11,APRIL,4,"21,22"
3811,38,11,AUGUST,8,"3,4"
3811,38,11,JUNE,6,"11,14"
3811,38,11,SEPTEMBER,9,"23,24"
3812,38,12,APRIL,4,"23,26"
3812,38,12,AUGUST,8,"5,6"
3812,38,12,JUNE,6,"15,16"
3812,38,12,SEPTEMBER,9,"27,28"
3813,38,13,APRIL,4,"27,28"
3813,38,13,AUGUST,8,"9,10"
3813,38,13,JUNE,6,"17,18"
3813,38,13,SEPTEMBER,9,"29,30"
3814,38,14,APRIL,4,"29,30"
3814,38,14,AUGUST,8,"11,12"
3814,38,14,JUNE,6,"21,22"
3814,38,14,OCTOBER,10,"1,4"
3815,38,15,APRIL,4,"29,30"
3815,38,15,AUGUST,8,"11,12"
3815,38,15,JUNE,6,"21,22"
3815,38,15,OCTOBER,10,"1,4"
3816,38,16,AUGUST,8,"13,16"
3816,38,16,JUNE,6,"23,24"
3816,38,16,MAY,5,"3,4"
3816,38,16,OCTOBER,10,"5,6"
3817,38,17,AUGUST,8,"17,18"
3817,38,17,JUNE,6,"25,28"
3817,38,17,MAY,5,"5,6"
3817,38,17,OCTOBER,10,"7,8"
3818,38,18,AUGUST,8,"19,20"
3818,38,18,JUNE,6,"29,30"
3818,38,18,MAY,5,"7,10"
3818,38,18,OCTOBER,10,"12,13"
3819,38,19,AUGUST,8,"23,24"
3819,38,19,JULY,7,"1,2"
3819,38,19,MAY,5,"11,12"
3819,38,19,OCTOBER,10,"14,15"
3820,38,20,AUGUST,8,"23,24"
3820,38,20,JULY,7,"1,2"
3820,38,20,MAY,5,"11,12"
3820,38,20,OCTOBER,10,"14,15"
3821,38,21,AUGUST,8,"25,26"
3821,38,21,JULY,7,"6,7"
3821,38,21,MAY,5,"13,14"
3821,38,21,OCTOBER,10,"18,19"
3822,38,22,AUGUST,8,"25,26"
3822,38,22,JULY,7,"6,7"
3822,38,22,MAY,5,"13,14"
3822,38,22,OCTOBER,10,"18,19"
3823,38,23,AUGUST,8,"27,30"
3823,38,23,JULY,7,"12,13"
3823,38,23,MAY,5,"17,18"
3823,38,23,OCTOBER,10,"22,25"
3824,38,24,AUGUST,8,"27,30"
3824,38,24,JULY,7,"12,13"
3824,38,24,MAY,5,"17,18"
3824,38,24,OCTOBER,10,"22,25"
3825,38,25,AUGUST,8,31
3825,38,25,JULY,7,"8,9"
3825,38,25,MAY,5,"19,20"
3825,38,25,OCTOBER,10,"20,21"
3825,38,25,SEPTEMBER,9,1
3901,39,1,APRIL,4,"1,2"
3901,39,1,AUGUST,8,"17,18"
3901,39,1,JULY,7,"1,2"
3901,39,1,MAY,5,"17,18"
3901,39,1,OCTOBER,10,"1,4"
3902,39,2,APRIL,4,"5,6"
3902,39,2,AUGUST,8,"19,20"
3902,39,2,JULY,7,"6,7"
3902,39,2,MAY,5,"19,20"
3902,39,2,OCTOBER,10,"5,6"
3903,39,3,APRIL,4,"7,8"
3903,39,3,AUGUST,8,"23,24"
3903,39,3,JULY,7,"12,13"
3903,39,3,MAY,5,"21,24"
3903,39,3,NOVEMBER,11,"17,18"
3903,39,3,OCTOBER,10,"7,8"
3904,39,4,APRIL,4,"9,12"
3904,39,4,AUGUST,8,"25,26"
3904,39,4,JULY,7,"8,9"
3904,39,4,MAY,5,"25,26"
3904,39,4,OCTOBER,10,"12,13"
3905,39,5,APRIL,4,"13,14"
3905,39,5,AUGUST,8,"27,30"
3905,39,5,JULY,7,"14,15"
3905,39,5,MAY,5,"27,28"
3905,39,5,OCTOBER,10,"14,15"
3906,39,6,APRIL,4,"15,16"
3906,39,6,AUGUST,8,31
3906,39,6,JULY,7,"16,19"
3906,39,6,JUNE,6,"1,2"
3906,39,6,OCTOBER,10,"18,19"
3906,39,6,SEPTEMBER,9,1
3907,39,7,APRIL,4,"19,20"
3907,39,7,JULY,7,"20,21"
3907,39,7,JUNE,6,"3,4"
3907,39,7,OCTOBER,10,"20,21"
3907,39,7,SEPTEMBER,9,"2,3"
3908,39,8,APRIL,4,"21,22"
3908,39,8,JULY,7,"22,23"
3908,39,8,JUNE,6,"7,8"
3908,39,8,OCTOBER,10,"22,25"
3908,39,8,SEPTEMBER,9,"9,10"
3909,39,9,APRIL,4,"23,26"
3909,39,9,JULY,7,"26,27"
3909,39,9,JUNE,6,"9,10"
3909,39,9,OCTOBER,10,"26,27"
3909,39,9,SEPTEMBER,9,"13,14"
3910,39,10,APRIL,4,"27,28"
3910,39,10,JULY,7,"28,29"
3910,39,10,JUNE,6,"11,14"
3910,39,10,OCTOBER,10,"28,29"
3910,39,10,SEPTEMBER,9,"7,8"
3911,39,11,APRIL,4,"29,30"
3911,39,11,AUGUST,8,2
3911,39,11,JULY,7,30
3911,39,11,JUNE,6,"15,16"
3911,39,11,NOVEMBER,11,"1,2"
3911,39,11,SEPTEMBER,9,"15,16"
3912,39,12,AUGUST,8,"3,4"
3912,39,12,JUNE,6,"17,18"
3912,39,12,MAY,5,"3,4"
3912,39,12,NOVEMBER,11,"3,4"
3912,39,12,SEPTEMBER,9,"17,20"
3913,39,13,AUGUST,8,"5,6"
3913,39,13,JUNE,6,"21,22"
3913,39,13,MAY,5,"5,6"
3913,39,13,NOVEMBER,11,"5,8"
3913,39,13,SEPTEMBER,9,"21,22"
3914,39,14,AUGUST,8,"9,10"
3914,39,14,JUNE,6,"23,24"
3914,39,14,MAY,5,"7,10"
3914,39,14,NOVEMBER,11,"9,10"
3914,39,14,SEPTEMBER,9,"23,24"
3915,39,15,AUGUST,8,"11,12"
3915,39,15,JUNE,6,"25,28"
3915,39,15,MAY,5,"11,12"
3915,39,15,NOVEMBER,11,"11,12"
3915,39,15,SEPTEMBER,9,"27,28"
3916,39,16,AUGUST,8,"13,16"
3916,39,16,JUNE,6,"29,30"
3916,39,16,MAY,5,"13,14"
3916,39,16,NOVEMBER,11,"15,16"
3916,39,16,SEPTEMBER,9,"29,30"
4001,40,1,APRIL,4,"13,14"
4001,40,1,JULY,7,"26,27"
4001,40,1,JUNE,6,"3,4"
4001,40,1,NOVEMBER,11,"5,8"
4001,40,1,SEPTEMBER,9,"15,16"
4002,40,2,APRIL,4,"15,16"
4002,40,2,JULY,7,"28,29"
4002,40,2,JUNE,6,"7,8"
4002,40,2,NOVEMBER,11,"9,10"
4002,40,2,SEPTEMBER,9,"17,20"
4003,40,3,APRIL,4,"19,20"
4003,40,3,AUGUST,8,2
4003,40,3,JULY,7,30
4003,40,3,JUNE,6,"9,10"
4003,40,3,NOVEMBER,11,"11,12"
4003,40,3,SEPTEMBER,9,"21,22"
4004,40,4,APRIL,4,"21,22"
4004,40,4,AUGUST,8,"3,4"
4004,40,4,JUNE,6,"11,14"
4004,40,4,NOVEMBER,11,"15,16"
4004,40,4,SEPTEMBER,9,"23,24"
4005,40,5,APRIL,4,"23,26"
4005,40,5,AUGUST,8,"5,6"
4005,40,5,JUNE,6,"15,16"
4005,40,5,NOVEMBER,11,"17,18"
4005,40,5,SEPTEMBER,9,"27,28"
4006,40,6,APRIL,4,"27,28"
4006,40,6,AUGUST,8,"9,10"
4006,40,6,JUNE,6,"17,18"
4006,40,6,SEPTEMBER,9,"29,30"
4007,40,7,APRIL,4,"29,30"
4007,40,7,AUGUST,8,"11,12"
4007,40,7,JUNE,6,"21,22"
4007,40,7,OCTOBER,10,"1,4"
4008,40,8,AUGUST,8,"13,16"
4008,40,8,JUNE,6,"23,24"
4008,40,8,MAY,5,"3,4"
4008,40,8,OCTOBER,10,"5,6"
4009,40,9,AUGUST,8,"17,18"
4009,40,9,JUNE,6,"25,28"
4009,40,9,MAY,5,"5,6"
4009,40,9,OCTOBER,10,"7,8"
4010,40,10,AUGUST,8,"19,20"
4010,40,10,JUNE,6,"29,30"
4010,40,10,MAY,5,"7,10"
4010,40,10,OCTOBER,10,"12,13"
4011,40,11,AUGUST,8,"23,24"
4011,40,11,JULY,7,"1,2"
4011,40,11,MAY,5,"11,12"
4011,40,11,OCTOBER,10,"14,15"
4012,40,12,AUGUST,8,"25,26"
4012,40,12,JULY,7,"6,7"
4012,40,12,MAY,5,"13,14"
4012,40,12,OCTOBER,10,"18,19"
4013,40,13,AUGUST,8,"27,30"
4013,40,13,JULY,7,"8,9"
4013,40,13,MAY,5,"17,18"
4013,40,13,OCTOBER,10,"20,21"
4014,40,14,AUGUST,8,31
4014,40,14,JULY,7,"12,13"
4014,40,14,MAY,5,"19,20"
4014,40,14,OCTOBER,10,"22,25"
4014,40,14,SEPTEMBER,9,1
4015,40,15,APRIL,4,"1,2"
4015,40,15,JULY,7,"14,15"
4015,40,15,MAY,5,"21,24"
4015,40,15,OCTOBER,10,"26,27"
4015,40,15,SEPTEMBER,9,"2,3"
4016,40,16,APRIL,4,"5,6"
4016,40,16,JULY,7,"16,19"
4016,40,16,MAY,5,"25,26"
4016,40,16,OCTOBER,10,"28,29"
4016,40,16,SEPTEMBER,9,"7,8"
4017,40,17,APRIL,4,"7,8"
4017,40,17,JULY,7,"20,21"
4017,40,17,MAY,5,"27,28"
4017,40,17,NOVEMBER,11,"1,2"
4017,40,17,SEPTEMBER,9,"9,10"
4018,40,18,APRIL,4,"9,12"
4018,40,18,JULY,7,"22,23"
4018,40,18,JUNE,6,"1,2"
4018,40,18,NOVEMBER,11,"3,4"
4018,40,18,SEPTEMBER,9,"13,14"
4101,41,1,APRIL,4,"9,12"
4101,41,1,AUGUST,8,"25,26"
4101,41,1,JULY,7,"12,13"
4101,41,1,MAY,5,"25,26"
4101,41,1,OCTOBER,10,"12,13"
4102,41,2,APRIL,4,"9,12"
4102,41,2,AUGUST,8,"25,26"
4102,41,2,JULY,7,"12,13"
4102,41,2,MAY,5,"25,26"
4102,41,2,OCTOBER,10,"14,15"
4103,41,3,APRIL,4,"13,14"
4103,41,3,AUGUST,8,"27,30"
4103,41,3,JULY,7,"14,15"
4103,41,3,MAY,5,"27,28"
4103,41,3,OCTOBER,10,"18,19"
4104,41,4,APRIL,4,"13,14"
4104,41,4,AUGUST,8,"27,30"
4104,41,4,JULY,7,"14,15"
4104,41,4,MAY,5,"27,28"
4104,41,4,OCTOBER,10,"20,21"
4105,41,5,APRIL,4,"15,16"
4105,41,5,AUGUST,8,31
4105,41,5,JULY,7,"16,19"
4105,41,5,JUNE,6,"1,2"
