WARD SECTION (CONCATENATED),WARD,SECTION,MONTH NAME,MONTH NUMBER,DATES
2509,25,9,AUGUST,8,"22,23"
2509,25,9,SEPTEMBER,9,"26,27"
2509,25,9,OCTOBER,10,"24,25"
2509,25,9,NOVEMBER,11,"22,28"
2510,25,10,APRIL,4,"27,28"
2510,25,10,MAY,5,"25,26"
2510,25,10,JUNE,6,"22,23"
2510,25,10,JULY,7,"27,28"
2510,25,10,AUGUST,8,"24,25"
2510,25,10,SEPTEMBER,9,"22,28"
2510,25,10,OCTOBER,10,"26,27"
2510,25,10,NOVEMBER,11,"27,24"
2601,26,1,APRIL,4,"3,4"
2601,26,1,MAY,5,"5,22"
2601,26,1,JUNE,6,"23,26"
2601,26,1,JULY,7,"28,31"
2601,26,1,AUGUST,8,31
2601,26,1,SEPTEMBER,9,1
2601,26,1,OCTOBER,10,"5,6"
2602,26,2,APRIL,4,"5,6"
2602,26,2,MAY,5,"23,24"
2602,26,2,JUNE,6,"27,28"
2602,26,2,AUGUST,8,"1,2"
2602,26,2,SEPTEMBER,9,"5,6"
2602,26,2,OCTOBER,10,"23,24"
2603,26,3,APRIL,4,"7,24"
2603,26,3,MAY,5,"25,26"
2603,26,3,JUNE,6,"29,30"
2603,26,3,AUGUST,8,"3,4"
2603,26,3,SEPTEMBER,9,"7,22"
2603,26,3,OCTOBER,10,"25,26"
2604,26,4,APRIL,4,"25,26"
2604,26,4,MAY,5,"30,31"
2604,26,4,JULY,7,"3,5"
2604,26,4,AUGUST,8,"7,22"
2604,26,4,SEPTEMBER,9,"25,26"
2604,26,4,OCTOBER,10,"27,30"
2605,26,5,APRIL,4,"13,14"
2605,26,5,MAY,5,"11,12"
2605,26,5,JUNE,6,"8,9"
2605,26,5,JULY,7,"13,14"
2605,26,5,AUGUST,8,"10,11"
2605,26,5,SEPTEMBER,9,"8,14"
2605,26,5,OCTOBER,10,"12,13"
2605,26,5,NOVEMBER,11,"9,10"
2606,26,6,APRIL,4,"10,17"
2606,26,6,MAY,5,"8,15"
2606,26,6,JUNE,6,12
2606,26,6,JULY,7,"10,17"
2606,26,6,AUGUST,8,"14,21"
2606,26,6,SEPTEMBER,9,"11,18"
2606,26,6,OCTOBER,10,16
2606,26,6,NOVEMBER,11,13
2607,26,7,APRIL,4,"11,12"
2607,26,7,MAY,5,"9,10"
2607,26,7,JUNE,6,"13,14"
2607,26,7,JULY,7,"11,12"
2607,26,7,AUGUST,8,"8,9"
2607,26,7,SEPTEMBER,9,"12,13"
2607,26,7,OCTOBER,10,"10,11"
2607,26,7,NOVEMBER,11,"8,14"
2608,26,8,APRIL,4,"20,21"
2608,26,8,MAY,5,"18,19"
2608,26,8,JUNE,6,"15,16"
2608,26,8,JULY,7,"20,21"
2608,26,8,AUGUST,8,"17,18"
2608,26,8,SEPTEMBER,9,"15,21"
2608,26,8,OCTOBER,10,"19,20"
2608,26,8,NOVEMBER,11,"16,17"
2609,26,9,APRIL,4,"18,19"
2609,26,9,MAY,5,"16,17"
2609,26,9,JUNE,6,"20,21"
2609,26,9,JULY,7,"18,19"
2609,26,9,AUGUST,8,"15,16"
2609,26,9,SEPTEMBER,9,"19,20"
2609,26,9,OCTOBER,10,"17,18"
2609,26,9,NOVEMBER,11,15
2610,26,10,APRIL,4,"27,28"
2610,26,10,JUNE,6,"1,2"
2610,26,10,JULY,7,"6,7"
2610,26,10,AUGUST,8,"23,24"
2610,26,10,SEPTEMBER,9,"27,28"
2610,26,10,OCTOBER,10,31
2610,26,10,NOVEMBER,11,1
2611,26,11,MAY,5,"1,2"
2611,26,11,JUNE,6,"5,6"
2611,26,11,JULY,7,"24,25"
2611,26,11,AUGUST,8,"25,28"
2611,26,11,SEPTEMBER,9,29
2611,26,11,OCTOBER,10,2
2611,26,11,NOVEMBER,11,"2,3"
2612,26,12,MAY,5,"3,4"
2612,26,12,JUNE,6,"7,22"
2612,26,12,JULY,7,"26,27"
2612,26,12,AUGUST,8,"29,30"
2612,26,12,OCTOBER,10,"3,4"
2612,26,12,NOVEMBER,11,"6,7"
2701,27,1,APRIL,4,"3,4"
2701,27,1,MAY,5,"23,24"
2701,27,1,JULY,7,"17,18"
2701,27,1,SEPTEMBER,9,"6,7"
2701,27,1,OCTOBER,10,"27,30"
2702,27,2,APRIL,4,"5,6"
2702,27,2,MAY,5,"25,26"
2702,27,2,JULY,7,"19,20"
2702,27,2,SEPTEMBER,9,"8,11"
2702,27,2,OCTOBER,10,31
2702,27,2,NOVEMBER,11,1
2703,27,3,APRIL,4,"7,10"
2703,27,3,MAY,5,"30,31"
2703,27,3,JULY,7,"21,24"
2703,27,3,SEPTEMBER,9,"12,13"
2703,27,3,NOVEMBER,11,"2,3"
2704,27,4,APRIL,4,"11,12"
2704,27,4,JUNE,6,"1,2"
2704,27,4,JULY,7,"25,26"
2704,27,4,SEPTEMBER,9,"14,15"
2704,27,4,NOVEMBER,11,"6,7"
2705,27,5,APRIL,4,"13,14"
2705,27,5,JUNE,6,"5,6"
2705,27,5,JULY,7,"27,28"
2705,27,5,SEPTEMBER,9,"18,19"
2705,27,5,NOVEMBER,11,"8,9"
2706,27,6,APRIL,4,"17,18"
2706,27,6,JUNE,6,"7,8"
2706,27,6,JULY,7,31
2706,27,6,AUGUST,8,1
2706,27,6,SEPTEMBER,9,"20,21"
2706,27,6,NOVEMBER,11,"10,13"
2707,27,7,APRIL,4,"19,20"
2707,27,7,JUNE,6,"9,12"
2707,27,7,AUGUST,8,"2,3"
2707,27,7,SEPTEMBER,9,"22,25"
2707,27,7,NOVEMBER,11,"14,15"
2708,27,8,APRIL,4,"21,24"
2708,27,8,JUNE,6,"13,14"
2708,27,8,AUGUST,8,"4,7"
2708,27,8,SEPTEMBER,9,"26,27"
2708,27,8,NOVEMBER,11,"16,17"
2709,27,9,APRIL,4,"25,26"
2709,27,9,JUNE,6,"15,16"
2709,27,9,AUGUST,8,"8,9"
2709,27,9,SEPTEMBER,9,"28,29"
2710,27,10,APRIL,4,"27,28"
2710,27,10,JUNE,6,"20,21"
2710,27,10,AUGUST,8,"10,11"
2710,27,10,OCTOBER,10,"2,3"
2711,27,11,MAY,5,"1,2"
2711,27,11,JUNE,6,"22,23"
2711,27,11,AUGUST,8,"14,15"
2711,27,11,OCTOBER,10,"4,5"
2712,27,12,MAY,5,"3,4"
2712,27,12,JUNE,6,"26,27"
2712,27,12,AUGUST,8,"16,17"
2712,27,12,OCTOBER,10,"6,10"
2713,27,13,MAY,5,"5,8"
2713,27,13,JUNE,6,"28,29"
2713,27,13,AUGUST,8,"18,21"
2713,27,13,OCTOBER,10,"11,12"
2714,27,14,MAY,5,"9,10"
2714,27,14,JUNE,6,30
2714,27,14,JULY,7,3
2714,27,14,AUGUST,8,"22,23"
2714,27,14,OCTOBER,10,"13,16"
2715,27,15,MAY,5,"11,12"
2715,27,15,JULY,7,"5,6"
2715,27,15,AUGUST,8,"24,25"
2715,27,15,OCTOBER,10,"17,18"
2716,27,16,MAY,5,"15,16"
2716,27,16,JULY,7,"7,10"
2716,27,16,AUGUST,8,"28,29"
2716,27,16,OCTOBER,10,"19,20"
2717,27,17,MAY,5,"17,18"
2717,27,17,JULY,7,"11,12"
2717,27,17,AUGUST,8,"30,31"
2717,27,17,OCTOBER,10,"23,24"
2718,27,18,MAY,5,"19,22"
2718,27,18,JULY,7,"13,14"
2718,27,18,SEPTEMBER,9,"1,5"
2718,27,18,OCTOBER,10,"25,26"
2801,28,1,APRIL,4,"3,4"
2801,28,1,MAY,5,"11,12"
2801,28,1,JUNE,6,"22,23"
2801,28,1,AUGUST,8,"2,3"
2801,28,1,SEPTEMBER,9,"12,13"
2801,28,1,OCTOBER,10,"23,24"
2802,28,2,APRIL,4,"5,6"
2802,28,2,MAY,5,"15,16"
2802,28,2,JUNE,6,"26,27"
2802,28,2,AUGUST,8,"4,7"
2802,28,2,SEPTEMBER,9,"14,15"
2802,28,2,OCTOBER,10,"25,26"
2803,28,3,APRIL,4,"7,10"
2803,28,3,MAY,5,"17,18"
2803,28,3,JUNE,6,"28,29"
2803,28,3,AUGUST,8,"8,9"
2803,28,3,SEPTEMBER,9,"18,19"
2803,28,3,OCTOBER,10,"27,30"
2804,28,4,APRIL,4,"11,12"
2804,28,4,MAY,5,"19,22"
2804,28,4,JUNE,6,30
2804,28,4,JULY,7,3
2804,28,4,AUGUST,8,"10,11"
2804,28,4,SEPTEMBER,9,"20,21"
2804,28,4,OCTOBER,10,31
2804,28,4,NOVEMBER,11,1
2805,28,5,APRIL,4,"13,14"
2805,28,5,MAY,5,"23,24"
2805,28,5,JULY,7,"5,6"
2805,28,5,AUGUST,8,"14,15"
2805,28,5,SEPTEMBER,9,"22,25"
2805,28,5,NOVEMBER,11,"2,3"
2806,28,6,APRIL,4,"17,18"
2806,28,6,MAY,5,"25,26"
2806,28,6,JULY,7,"7,10"
2806,28,6,AUGUST,8,"16,17"
2806,28,6,SEPTEMBER,9,"26,27"
2806,28,6,NOVEMBER,11,"6,7"
2807,28,7,APRIL,4,"19,20"
2807,28,7,MAY,5,"30,31"
2807,28,7,JULY,7,"11,12"
2807,28,7,AUGUST,8,"18,21"
2807,28,7,SEPTEMBER,9,"28,29"
2807,28,7,NOVEMBER,11,"8,9"
2808,28,8,APRIL,4,"21,24"
2808,28,8,JUNE,6,"1,2"
2808,28,8,JULY,7,"13,14"
2808,28,8,AUGUST,8,"22,23"
2808,28,8,OCTOBER,10,"2,3"
2808,28,8,NOVEMBER,11,"10,13"
2809,28,9,APRIL,4,"25,26"
2809,28,9,JUNE,6,"5,6"
2809,28,9,JULY,7,"17,18"
2809,28,9,AUGUST,8,"24,25"
2809,28,9,OCTOBER,10,"4,5"
2809,28,9,NOVEMBER,11,"14,15"
2810,28,10,APRIL,4,"27,28"
2810,28,10,JUNE,6,"7,8"
2810,28,10,JULY,7,"19,20"
2810,28,10,AUGUST,8,"28,29"
2810,28,10,OCTOBER,10,"6,10"
2810,28,10,NOVEMBER,11,"16,17"
2811,28,11,MAY,5,"1,2"
2811,28,11,JUNE,6,"9,12"
2811,28,11,JULY,7,"21,24"
2811,28,11,AUGUST,8,"30,31"
2811,28,11,OCTOBER,10,"11,12"
2812,28,12,MAY,5,"3,4"
2812,28,12,JUNE,6,"13,14"
2812,28,12,JULY,7,"25,26"
2812,28,12,SEPTEMBER,9,"1,5"
2812,28,12,OCTOBER,10,"13,16"
2813,28,13,MAY,5,"5,8"
2813,28,13,JUNE,6,"15,16"
2813,28,13,JULY,7,"27,28"
2813,28,13,SEPTEMBER,9,"6,7"
2813,28,13,OCTOBER,10,"17,18"
2814,28,14,MAY,5,"9,10"
2814,28,14,JUNE,6,"20,21"
2814,28,14,JULY,7,31
2814,28,14,AUGUST,8,1
2814,28,14,SEPTEMBER,9,"8,11"
2814,28,14,OCTOBER,10,"19,20"
2901,29,1,APRIL,4,"3,4"
2901,29,1,MAY,5,"11,12"
2901,29,1,JUNE,6,"22,23"
2901,29,1,AUGUST,8,"2,3"
2901,29,1,SEPTEMBER,9,"12,13"
2901,29,1,OCTOBER,10,"23,24"
2902,29,2,APRIL,4,"5,6"
2902,29,2,MAY,5,"15,16"
2902,29,2,JUNE,6,"26,27"
2902,29,2,AUGUST,8,"4,7"
2902,29,2,SEPTEMBER,9,"14,15"
2902,29,2,OCTOBER,10,"25,26"
2903,29,3,APRIL,4,"7,10"
2903,29,3,MAY,5,"17,18"
2903,29,3,JUNE,6,"28,29"
2903,29,3,AUGUST,8,"8,9"
2903,29,3,SEPTEMBER,9,"18,19"
2903,29,3,OCTOBER,10,"27,30"
2904,29,4,APRIL,4,"11,12"
2904,29,4,MAY,5,"19,22"
2904,29,4,JUNE,6,30
2904,29,4,JULY,7,3
2904,29,4,AUGUST,8,"10,11"
2904,29,4,SEPTEMBER,9,"20,21"
2904,29,4,OCTOBER,10,31
2904,29,4,NOVEMBER,11,1
2905,29,5,APRIL,4,"13,14"
2905,29,5,MAY,5,"23,24"
2905,29,5,JULY,7,"5,6"
2905,29,5,AUGUST,8,"14,15"
2905,29,5,SEPTEMBER,9,"22,25"
2905,29,5,NOVEMBER,11,"2,3"
2906,29,6,APRIL,4,"17,18"
2906,29,6,MAY,5,"25,26"
2906,29,6,JULY,7,"7,10"
2906,29,6,AUGUST,8,"16,17"
2906,29,6,SEPTEMBER,9,"26,27"
2906,29,6,NOVEMBER,11,"6,7"
2907,29,7,APRIL,4,"19,20"
2907,29,7,MAY,5,"30,31"
2907,29,7,JULY,7,"11,12"
2907,29,7,AUGUST,8,"18,21"
2907,29,7,SEPTEMBER,9,"28,29"
2907,29,7,NOVEMBER,11,"8,9"
2908,29,8,APRIL,4,"21,24"
2908,29,8,JUNE,6,"1,2"
2908,29,8,JULY,7,"13,14"
2908,29,8,AUGUST,8,"22,23"
2908,29,8,OCTOBER,10,"2,3"
2908,29,8,NOVEMBER,11,"10,13"
2909,29,9,APRIL,4,"25,26"
2909,29,9,JUNE,6,"5,6"
2909,29,9,JULY,7,"17,18"
2909,29,9,AUGUST,8,"24,25"
2909,29,9,OCTOBER,10,"4,5"
2909,29,9,NOVEMBER,11,"14,15"
2910,29,10,APRIL,4,"27,28"
2910,29,10,JUNE,6,"7,8"
2910,29,10,JULY,7,"19,20"
2910,29,10,AUGUST,8,"28,29"
2910,29,10,OCTOBER,10,"6,10"
2910,29,10,NOVEMBER,11,"16,17"
2911,29,11,MAY,5,"1,2"
2911,29,11,JUNE,6,"9,12"
2911,29,11,JULY,7,"21,24"
2911,29,11,AUGUST,8,"30,31"
2911,29,11,OCTOBER,10,"11,12"
2912,29,12,MAY,5,"3,4"
2912,29,12,JUNE,6,"13,14"
2912,29,12,JULY,7,"25,26"
2912,29,12,SEPTEMBER,9,"1,5"
2912,29,12,OCTOBER,10,"13,16"
2913,29,13,MAY,5,"5,8"
2913,29,13,JUNE,6,"15,16"
2913,29,13,JULY,7,"27,28"
2913,29,13,SEPTEMBER,9,"6,7"
2913,29,13,OCTOBER,10,"17,18"
2914,29,14,MAY,5,"9,10"
2914,29,14,JUNE,6,"20,21"
2914,29,14,JULY,7,31
2914,29,14,AUGUST,8,1
2914,29,14,SEPTEMBER,9,"8,11"
2914,29,14,OCTOBER,10,"19,20"
3001,30,1,APRIL,4,"3,4"
3001,30,1,MAY,5,"15,16"
3001,30,1,JUNE,6,"28,29"
3001,30,1,AUGUST,8,"10,11"
3001,30,1,SEPTEMBER,9,"22,25"
3001,30,1,NOVEMBER,11,"6,7"
3002,30,2,APRIL,4,"5,6"
3002,30,2,MAY,5,"17,18"
3002,30,2,JUNE,6,30
3002,30,2,JULY,7,3
3002,30,2,AUGUST,8,"14,15"
3002,30,2,SEPTEMBER,9,"26,27"
3002,30,2,NOVEMBER,11,"8,9"
3003,30,3,APRIL,4,"7,10"
3003,30,3,MAY,5,"19,22"
3003,30,3,JULY,7,"5,6"
3003,30,3,AUGUST,8,"16,17"
3003,30,3,SEPTEMBER,9,"28,29"
3003,30,3,NOVEMBER,11,"10,13"
3004,30,4,APRIL,4,"11,12"
3004,30,4,MAY,5,"23,24"
3004,30,4,JULY,7,"7,10"
3004,30,4,AUGUST,8,"18,21"
3004,30,4,OCTOBER,10,"2,3"
3004,30,4,NOVEMBER,11,"14,15"
3005,30,5,APRIL,4,"13,15"
3005,30,5,MAY,5,"25,26"
3005,30,5,JUNE,6,"11,12"
3005,30,5,AUGUST,8,"22,23"
3005,30,5,OCTOBER,10,"4,5"
3005,30,5,NOVEMBER,11,"16,17"
3006,30,6,APRIL,4,"17,18"
3006,30,6,MAY,5,"30,31"
3006,30,6,JULY,7,"13,14"
3006,30,6,AUGUST,8,"24,25"
3006,30,6,OCTOBER,10,"6,10"
3007,30,7,APRIL,4,"19,20"
3007,30,7,JUNE,6,"1,2"
3007,30,7,JULY,7,"17,18"
3007,30,7,AUGUST,8,"28,29"
3007,30,7,OCTOBER,10,"11,12"
3008,30,8,APRIL,4,"21,24"
3008,30,8,MAY,5,"5,6"
3008,30,8,JULY,7,"19,20"
3008,30,8,AUGUST,8,"30,31"
3008,30,8,OCTOBER,10,"13,16"
3009,30,9,APRIL,4,"25,26"
3009,30,9,MAY,5,"7,8"
3009,30,9,JULY,7,"21,24"
3009,30,9,SEPTEMBER,9,"1,5"
3009,30,9,OCTOBER,10,"17,18"
3010,30,10,APRIL,4,"27,28"
3010,30,10,MAY,5,"9,12"
3010,30,10,JULY,7,"25,26"
3010,30,10,SEPTEMBER,9,"6,7"
3010,30,10,OCTOBER,10,"19,20"
3011,30,11,MAY,5,"1,2"
3011,30,11,JUNE,6,"13,14"
3011,30,11,JULY,7,"27,28"
3011,30,11,SEPTEMBER,9,"8,11"
3011,30,11,OCTOBER,10,"23,24"
3012,30,12,MAY,5,"3,4"
3012,30,12,JUNE,6,"15,16"
3012,30,12,JULY,7,31
3012,30,12,AUGUST,8,1
3012,30,12,SEPTEMBER,9,"12,13"
3012,30,12,OCTOBER,10,"25,26"
3013,30,13,MAY,5,"5,8"
3013,30,13,JUNE,6,"20,21"
3013,30,13,AUGUST,8,"2,3"
3013,30,13,SEPTEMBER,9,"14,15"
3013,30,13,OCTOBER,10,"27,30"
3014,30,14,MAY,5,"9,10"
3014,30,14,JUNE,6,"22,23"
3014,30,14,AUGUST,8,"4,7"
3014,30,14,SEPTEMBER,9,"18,19"
3014,30,14,OCTOBER,10,31
3014,30,14,NOVEMBER,11,1
3015,30,15,MAY,5,"11,12"
3015,30,15,JUNE,6,"26,27"
3015,30,15,AUGUST,8,"8,9"
3015,30,15,SEPTEMBER,9,"20,21"
3015,30,15,NOVEMBER,11,"2,3"
3101,31,1,APRIL,4,"3,4"
3101,31,1,MAY,5,"3,4"
3101,31,1,JUNE,6,"5,6"
3101,31,1,JULY,7,"7,10"
3101,31,1,AUGUST,8,"8,9"
3101,31,1,SEPTEMBER,9,"8,11"
3101,31,1,OCTOBER,10,"11,12"
3101,31,1,NOVEMBER,11,"13,14"
3102,31,2,APRIL,4,"5,6"
3102,31,2,MAY,5,"5,8"
3102,31,2,JUNE,6,"7,8"
3102,31,2,JULY,7,"11,12"
3102,31,2,AUGUST,8,"10,11"
3102,31,2,SEPTEMBER,9,"12,13"
3102,31,2,OCTOBER,10,"13,16"
3102,31,2,NOVEMBER,11,"15,16"
3103,31,3,APRIL,4,"7,10"
3103,31,3,MAY,5,"9,10"
3103,31,3,JUNE,6,"9,12"
3103,31,3,JULY,7,"13,14"
3103,31,3,AUGUST,8,"14,15"
3103,31,3,SEPTEMBER,9,"14,15"
3103,31,3,OCTOBER,10,"17,18"
3103,31,3,NOVEMBER,11,17
3104,31,4,APRIL,4,"11,12"
3104,31,4,MAY,5,"11,12"
3104,31,4,JUNE,6,"13,14"
3104,31,4,JULY,7,"17,18"
3104,31,4,AUGUST,8,"16,17"
3104,31,4,SEPTEMBER,9,"18,19"
3104,31,4,OCTOBER,10,"19,20"
3105,31,5,APRIL,4,"13,14"
3105,31,5,MAY,5,"15,16"
3105,31,5,JUNE,6,"15,16"
3105,31,5,JULY,7,"19,20"
3105,31,5,AUGUST,8,"18,21"
3105,31,5,SEPTEMBER,9,"20,21"
3105,31,5,OCTOBER,10,"23,24"
3106,31,6,APRIL,4,"17,18"
3106,31,6,MAY,5,"17,18"
3106,31,6,JUNE,6,"20,21"
3106,31,6,JULY,7,"21,24"
3106,31,6,AUGUST,8,"22,23"
3106,31,6,SEPTEMBER,9,"22,25"
3106,31,6,OCTOBER,10,"25,26"
3107,31,7,APRIL,4,"19,20"
3107,31,7,MAY,5,"19,22"
3107,31,7,JUNE,6,"22,23"
3107,31,7,JULY,7,"25,26"
3107,31,7,AUGUST,8,"24,25"
3107,31,7,SEPTEMBER,9,"26,27"
3107,31,7,OCTOBER,10,"27,30"
3108,31,8,APRIL,4,"21,24"
3108,31,8,MAY,5,"23,24"
3108,31,8,JUNE,6,"26,27"
3108,31,8,JULY,7,"27,28"
3108,31,8,AUGUST,8,"28,29"
3108,31,8,SEPTEMBER,9,"28,29"
3108,31,8,OCTOBER,10,31
3108,31,8,NOVEMBER,11,1
3109,31,9,APRIL,4,"25,26"
3109,31,9,MAY,5,"25,26"
3109,31,9,JUNE,6,"28,29"
3109,31,9,JULY,7,31
3109,31,9,AUGUST,8,"1,30,31"
3109,31,9,OCTOBER,10,"2,3"
3109,31,9,NOVEMBER,11,"2,3"
3110,31,10,APRIL,4,"27,28"
3110,31,10,MAY,5,"30,31"
3110,31,10,JUNE,6,30
3110,31,10,JULY,7,3
3110,31,10,AUGUST,8,"2,3"
3110,31,10,SEPTEMBER,9,"1,5"
3110,31,10,OCTOBER,10,"4,5"
3110,31,10,NOVEMBER,11,"6,7"
3111,31,11,MAY,5,"1,2"
3111,31,11,JUNE,6,"1,2"
3111,31,11,JULY,7,"5,6"
3111,31,11,AUGUST,8,"4,7"
3111,31,11,SEPTEMBER,9,"6,7"
3111,31,11,OCTOBER,10,"6,10"
3111,31,11,NOVEMBER,11,"8,9"
3201,32,1,APRIL,4,"3,4"
3201,32,1,MAY,5,"30,31"
3201,32,1,JULY,7,"27,28"
3201,32,1,SEPTEMBER,9,"22,25"
3202,32,2,APRIL,4,"5,6"
3202,32,2,JUNE,6,"1,2"
3202,32,2,JULY,7,31
3202,32,2,AUGUST,8,1
3202,32,2,SEPTEMBER,9,"26,27"
3203,32,3,APRIL,4,"7,10"
3203,32,3,JUNE,6,"5,6"
3203,32,3,AUGUST,8,"2,3"
3203,32,3,SEPTEMBER,9,"28,29"
3204,32,4,APRIL,4,"11,12"
3204,32,4,JUNE,6,"7,8"
3204,32,4,AUGUST,8,"4,7"
3204,32,4,OCTOBER,10,"2,3"
3205,32,5,APRIL,4,"13,14"
3205,32,5,JUNE,6,"9,12"
3205,32,5,AUGUST,8,"8,9"
3205,32,5,OCTOBER,10,"4,5"
3206,32,6,APRIL,4,"17,18"
3206,32,6,JUNE,6,"13,14"
3206,32,6,AUGUST,8,"10,11"
3206,32,6,OCTOBER,10,"6,10"
3207,32,7,APRIL,4,"19,20"
3207,32,7,JUNE,6,"15,16"
3207,32,7,AUGUST,8,"14,15"
3207,32,7,OCTOBER,10,"11,12"
3208,32,8,APRIL,4,"21,24"
3208,32,8,JUNE,6,"20,21"
3208,32,8,AUGUST,8,"18,21"
3208,32,8,OCTOBER,10,"13,16"
3209,32,9,APRIL,4,"25,26"
3209,32,9,JUNE,6,"22,23"
3209,32,9,AUGUST,8,"18,21"
3209,32,9,OCTOBER,10,"17,18"
3210,32,10,APRIL,4,"27,28"
3210,32,10,JUNE,6,"26,27"
3210,32,10,AUGUST,8,"22,23"
3210,32,10,OCTOBER,10,"19,20"
3211,32,11,MAY,5,"1,2"
3211,32,11,JUNE,6,"28,29"
3211,32,11,AUGUST,8,"24,25"
3211,32,11,OCTOBER,10,"23,24"
3212,32,12,MAY,5,"3,4"
3212,32,12,JUNE,6,30
3212,32,12,JULY,7,3
3212,32,12,AUGUST,8,"28,29"
3212,32,12,OCTOBER,10,"25,26"
3213,32,13,MAY,5,"5,8"
3213,32,13,JULY,7,"5,6"
3213,32,13,AUGUST,8,"30,31"
3213,32,13,OCTOBER,10,"27,30"
3214,32,14,MAY,5,"9,10"
3214,32,14,JULY,7,"7,10"
3214,32,14,SEPTEMBER,9,"1,5"
3214,32,14,OCTOBER,10,31
3214,32,14,NOVEMBER,11,1
3215,32,15,MAY,5,"11,12"
3215,32,15,JULY,7,"11,12"
3215,32,15,SEPTEMBER,9,"6,7"
3215,32,15,NOVEMBER,11,"2,3"
3216,32,16,MAY,5,"15,16"
3216,32,16,JULY,7,"13,14"
3216,32,16,SEPTEMBER,9,"8,11"
3216,32,16,NOVEMBER,11,"6,7"
3217,32,17,MAY,5,"17,18"
3217,32,17,JULY,7,"17,18"
3217,32,17,SEPTEMBER,9,"12,13"
3217,32,17,NOVEMBER,11,"8,9"
3218,32,18,MAY,5,"19,22"
3218,32,18,JULY,7,"19,20"
3218,32,18,SEPTEMBER,9,"14,15"
3218,32,18,NOVEMBER,11,"10,13"
3219,32,19,MAY,5,"23,24"
3219,32,19,JULY,7,"21,24"
3219,32,19,SEPTEMBER,9,"18,19"
3219,32,19,NOVEMBER,11,"14,15"
3220,32,20,MAY,5,"25,26"
3220,32,20,JULY,7,"25,26"
3220,32,20,SEPTEMBER,9,"20,21"
3220,32,20,NOVEMBER,11,"16,17"
3301,33,1,APRIL,4,"3,4"
3301,33,1,MAY,5,"9,10"
3301,33,1,JUNE,6,"15,16"
3301,33,1,JULY,7,"25,26"
3301,33,1,AUGUST,8,"30,31"
3301,33,1,OCTOBER,10,"6,10"
3301,33,1,NOVEMBER,11,"14,16"
3302,33,2,APRIL,4,"5,6"
3302,33,2,MAY,5,"11,12"
3302,33,2,JUNE,6,"20,21"
3302,33,2,JULY,7,"27,28"
3302,33,2,SEPTEMBER,9,"1,5"
3302,33,2,OCTOBER,10,"11,12"
3302,33,2,NOVEMBER,11,"16,17"
3303,33,3,APRIL,4,"7,10"
3303,33,3,MAY,5,"15,16"
3303,33,3,JUNE,6,"22,23"
3303,33,3,JULY,7,31
3303,33,3,AUGUST,8,1
3303,33,3,SEPTEMBER,9,"6,7"
3303,33,3,OCTOBER,10,"13,16"
3304,33,4,APRIL,4,"11,12"
3304,33,4,MAY,5,"17,18"
3304,33,4,JUNE,6,"26,27"
3304,33,4,AUGUST,8,"2,3"
3304,33,4,SEPTEMBER,9,"8,11"
3304,33,4,OCTOBER,10,"17,18"
3305,33,5,APRIL,4,"13,14"
3305,33,5,MAY,5,"19,22"
3305,33,5,JUNE,6,"28,29"
3305,33,5,AUGUST,8,"4,7"
3305,33,5,SEPTEMBER,9,"12,13"
3305,33,5,OCTOBER,10,"19,20"
3306,33,6,APRIL,4,"17,18"
3306,33,6,MAY,5,"23,24"
3306,33,6,JUNE,6,30
3306,33,6,JULY,7,3
3306,33,6,AUGUST,8,"8,9"
3306,33,6,SEPTEMBER,9,"14,15"
3306,33,6,OCTOBER,10,"23,24"
3307,33,7,APRIL,4,"19,20"
3307,33,7,MAY,5,"25,26"
3307,33,7,JULY,7,"5,6"
3307,33,7,AUGUST,8,"10,11"
3307,33,7,SEPTEMBER,9,"18,19"
3307,33,7,OCTOBER,10,"25,26"
3308,33,8,APRIL,4,"21,24"
3308,33,8,MAY,5,"30,31"
3308,33,8,JULY,7,"7,10"
3308,33,8,AUGUST,8,"14,15"
3308,33,8,SEPTEMBER,9,"20,21"
3308,33,8,OCTOBER,10,"27,30"
3309,33,9,APRIL,4,"25,26"
3309,33,9,JUNE,6,"1,2"
3309,33,9,JULY,7,"11,12"
3309,33,9,AUGUST,8,"16,17"
3309,33,9,SEPTEMBER,9,"22,25"
3309,33,9,OCTOBER,10,31
3309,33,9,NOVEMBER,11,1
3310,33,10,APRIL,4,"27,28"
3310,33,10,JUNE,6,"5,6"
3310,33,10,JULY,7,"13,14"
3310,33,10,AUGUST,8,"18,21"
3310,33,10,SEPTEMBER,9,"26,27"
3310,33,10,NOVEMBER,11,"2,3"
3311,33,11,MAY,5,"1,2"
3311,33,11,JUNE,6,"7,8"
3311,33,11,JULY,7,"17,18"
3311,33,11,AUGUST,8,"22,23"
3311,33,11,SEPTEMBER,9,"28,29"
3311,33,11,NOVEMBER,11,"6,7"
3312,33,12,MAY,5,"3,4"
3312,33,12,JUNE,6,"9,12"
3312,33,12,JULY,7,"19,20"
3312,33,12,AUGUST,8,"24,25"
3312,33,12,SEPTEMBER,9,"2,3"
3312,33,12,NOVEMBER,11,"8,9"
3313,33,13,MAY,5,"5,8"
3313,33,13,JUNE,6,"13,14"
3313,33,13,JULY,7,"21,24"
3313,33,13,AUGUST,8,"28,29"
3313,33,13,SEPTEMBER,9,"4,5"
3313,33,13,NOVEMBER,11,"10,13"
