WARD SECTION (CONCATENATED),WARD,SECTION,MONTH NAME,MONTH NUMBER,DATES
2411,24,11,JUNE,6,2
2411,24,11,JULY,7,"2,3"
2411,24,11,AUGUST,8,"4,5"
2411,24,11,SEPTEMBER,9,"4,5"
2411,24,11,OCTOBER,10,"6,7"
2411,24,11,NOVEMBER,11,"4,5"
2501,25,01,APRIL,4,"1,2"
2501,25,01,MAY,5,"2,3"
2501,25,01,JUNE,6,"3,4"
2501,25,01,JULY,7,"7,8"
2501,25,01,AUGUST,8,"6,7"
2501,25,01,SEPTEMBER,9,"8,9"
2501,25,01,OCTOBER,10,"8,9"
2501,25,01,NOVEMBER,11,"10,12"
2502,25,02,APRIL,4,"3,4"
2502,25,02,MAY,5,"5,6"
2502,25,02,JUNE,6,"5,6"
2502,25,02,JULY,7,"9,10"
2502,25,02,AUGUST,8,"8,11"
2502,25,02,SEPTEMBER,9,"10,11"
2502,25,02,OCTOBER,10,"10,14"
2502,25,02,NOVEMBER,11,"13,14"
2503,25,03,APRIL,4,"7,8"
2503,25,03,MAY,5,"7,8"
2503,25,03,JUNE,6,"9,10"
2503,25,03,JULY,7,"11,14"
2503,25,03,AUGUST,8,"12,13"
2503,25,03,SEPTEMBER,9,"12,15"
2503,25,03,OCTOBER,10,"15,16"
2503,25,03,NOVEMBER,11,"17,18"
2504,25,04,APRIL,4,"9,10"
2504,25,04,MAY,5,"9,12"
2504,25,04,JUNE,6,"11,12"
2504,25,04,JULY,7,"15,16"
2504,25,04,AUGUST,8,"14,15"
2504,25,04,SEPTEMBER,9,"16,17"
2504,25,04,OCTOBER,10,"17,20"
2504,25,04,NOVEMBER,11,"19,20"
2505,25,05,APRIL,4,"11,14"
2505,25,05,MAY,5,"13,14"
2505,25,05,JUNE,6,"13,16"
2505,25,05,JULY,7,"17,18"
2505,25,05,AUGUST,8,"18,19"
2505,25,05,SEPTEMBER,9,"18,19"
2505,25,05,OCTOBER,10,"21,22"
2505,25,05,NOVEMBER,11,"21,24"
2506,25,06,APRIL,4,"15,16"
2506,25,06,MAY,5,"15,16"
2506,25,06,JUNE,6,"17,18"
2506,25,06,JULY,7,"21,22"
2506,25,06,AUGUST,8,"20,21"
2506,25,06,SEPTEMBER,9,"22,23"
2506,25,06,OCTOBER,10,"23,24"
2507,25,07,APRIL,4,"17,18"
2507,25,07,MAY,5,"19,20"
2507,25,07,JUNE,6,"20,23"
2507,25,07,JULY,7,"23,24"
2507,25,07,AUGUST,8,"22,25"
2507,25,07,SEPTEMBER,9,"24,25"
2507,25,07,OCTOBER,10,"27,28"
2508,25,08,APRIL,4,"21,22"
2508,25,08,MAY,5,"21,22"
2508,25,08,JUNE,6,"24,25"
2508,25,08,JULY,7,"25,28"
2508,25,08,AUGUST,8,"26,27"
2508,25,08,SEPTEMBER,9,"26,29"
2508,25,08,OCTOBER,10,30
2509,25,09,APRIL,4,"23,24"
2509,25,09,MAY,5,"23,27"
2509,25,09,JUNE,6,"26,27"
2509,25,09,JULY,7,"29,30"
2509,25,09,AUGUST,8,"28,29"
2509,25,09,SEPTEMBER,9,30
2509,25,09,OCTOBER,10,"1,31"
2509,25,09,NOVEMBER,11,3
2510,25,10,APRIL,4,"25,28"
2510,25,10,MAY,5,"28,29"
2510,25,10,JUNE,6,30
2510,25,10,JULY,7,"1,31"
2510,25,10,AUGUST,8,1
2510,25,10,SEPTEMBER,9,"2,3"
2510,25,10,OCTOBER,10,"2,3"
2510,25,10,NOVEMBER,11,"4,5"
2511,25,11,APRIL,4,"29,30"
2511,25,11,MAY,5,30
2511,25,11,JUNE,6,2
2511,25,11,JULY,7,"2,3"
2511,25,11,AUGUST,8,"4,5"
2511,25,11,SEPTEMBER,9,"4,5"
2511,25,11,OCTOBER,10,"6,7"
2511,25,11,NOVEMBER,11,"6,7"
2601,26,01,APRIL,4,"1,2"
2601,26,01,MAY,5,"7,8"
2601,26,01,JUNE,6,"13,16"
2601,26,01,JULY,7,"23,24"
2601,26,01,AUGUST,8,"28,29"
2601,26,01,OCTOBER,10,"6,7"
2601,26,01,NOVEMBER,11,"13,14"
2602,26,02,APRIL,4,"3,4"
2602,26,02,MAY,5,"9,12"
2602,26,02,JUNE,6,"17,18"
2602,26,02,JULY,7,"25,28"
2602,26,02,SEPTEMBER,9,"2,3"
2602,26,02,OCTOBER,10,"8,9"
2602,26,02,NOVEMBER,11,"17,18"
2603,26,03,APRIL,4,"7,8"
2603,26,03,MAY,5,"13,14"
2603,26,03,JUNE,6,"20,23"
2603,26,03,JULY,7,"29,30"
2603,26,03,SEPTEMBER,9,"4,5"
2603,26,03,OCTOBER,10,"10,14"
2603,26,03,NOVEMBER,11,"19,20"
2604,26,04,APRIL,4,"9,10"
2604,26,04,MAY,5,"15,16"
2604,26,04,JUNE,6,"24,25"
2604,26,04,JULY,7,31
2604,26,04,AUGUST,8,1
2604,26,04,SEPTEMBER,9,"8,9"
2604,26,04,OCTOBER,10,"15,16"
2604,26,04,NOVEMBER,11,"21,24"
2605,26,05,APRIL,4,"11,14"
2605,26,05,MAY,5,"19,20"
2605,26,05,JUNE,6,"26,27"
2605,26,05,AUGUST,8,"4,5"
2605,26,05,SEPTEMBER,9,"10,11"
2605,26,05,OCTOBER,10,"17,20"
2606,26,06,APRIL,4,"15,16"
2606,26,06,MAY,5,"21,22"
2606,26,06,JUNE,6,30
2606,26,06,JULY,7,1
2606,26,06,AUGUST,8,"6,7"
2606,26,06,SEPTEMBER,9,"12,15"
2606,26,06,OCTOBER,10,"21,22"
2607,26,07,APRIL,4,"17,18"
2607,26,07,MAY,5,"23,27"
2607,26,07,JULY,7,"2,3"
2607,26,07,AUGUST,8,"8,11"
2607,26,07,SEPTEMBER,9,"16,17"
2607,26,07,OCTOBER,10,"23,24"
2608,26,08,APRIL,4,"21,22"
2608,26,08,MAY,5,"28,29"
2608,26,08,JULY,7,"7,8"
2608,26,08,AUGUST,8,"12,13"
2608,26,08,SEPTEMBER,9,"18,19"
2608,26,08,OCTOBER,10,"27,28"
2609,26,09,APRIL,4,"23,24"
2609,26,09,MAY,5,30
2609,26,09,JUNE,6,2
2609,26,09,JULY,7,"9,10"
2609,26,09,AUGUST,8,"14,15"
2609,26,09,SEPTEMBER,9,"22,23"
2609,26,09,OCTOBER,10,"29,30"
2610,26,10,APRIL,4,"25,28"
2610,26,10,JUNE,6,"3,4"
2610,26,10,JULY,7,"11,14"
2610,26,10,AUGUST,8,"18,19"
2610,26,10,SEPTEMBER,9,"24,25"
2610,26,10,OCTOBER,10,31
2610,26,10,NOVEMBER,11,3
2611,26,11,APRIL,4,"29,30"
2611,26,11,JUNE,6,"5,6"
2611,26,11,JULY,7,"15,16"
2611,26,11,AUGUST,8,"20,21"
2611,26,11,SEPTEMBER,9,"26,29"
2611,26,11,NOVEMBER,11,"4,5"
2612,26,12,MAY,5,"1,2"
2612,26,12,JUNE,6,"9,10"
2612,26,12,JULY,7,"17,18"
2612,26,12,AUGUST,8,"22,25"
2612,26,12,SEPTEMBER,9,30
2612,26,12,OCTOBER,10,1
2612,26,12,NOVEMBER,11,"6,7"
2613,26,13,MAY,5,"5,6"
2613,26,13,JUNE,6,"11,12"
2613,26,13,JULY,7,"21,22"
2613,26,13,AUGUST,8,"26,27"
2613,26,13,OCTOBER,10,"2,3"
2613,26,13,NOVEMBER,11,"10,11"
2701,27,01,APRIL,4,"1,2"
2701,27,01,JUNE,6,"3,4"
2701,27,01,AUGUST,8,"6,7"
2701,27,01,OCTOBER,10,"8,9"
2702,27,02,APRIL,4,"3,4"
2702,27,02,JUNE,6,"5,6"
2702,27,02,AUGUST,8,"8,11"
2702,27,02,OCTOBER,10,"10,14"
2703,27,03,APRIL,4,"7,8"
2703,27,03,JUNE,6,"9,10"
2703,27,03,AUGUST,8,"12,13"
2703,27,03,OCTOBER,10,"15,16"
2704,27,04,APRIL,4,"9,10"
2704,27,04,JUNE,6,"11,12"
2704,27,04,AUGUST,8,"14,15"
2704,27,04,OCTOBER,10,"17,20"
2705,27,05,APRIL,4,"11,14"
2705,27,05,JUNE,6,"13,16"
2705,27,05,AUGUST,8,"18,19"
2705,27,05,OCTOBER,10,"21,22"
2706,27,06,APRIL,4,"15,16"
2706,27,06,JUNE,6,"17,18"
2706,27,06,AUGUST,8,"20,21"
2706,27,06,OCTOBER,10,"23,24"
2707,27,07,APRIL,4,"17,18"
2707,27,07,JUNE,6,"20,23"
2707,27,07,AUGUST,8,"22,25"
2707,27,07,OCTOBER,10,"27,28"
2708,27,08,APRIL,4,"21,22"
2708,27,08,JUNE,6,"24,25"
2708,27,08,AUGUST,8,"26,27"
2708,27,08,OCTOBER,10,"29,30"
2709,27,09,APRIL,4,"23,24"
2709,27,09,JUNE,6,"26,27"
2709,27,09,AUGUST,8,"28,29"
2709,27,09,OCTOBER,10,31
2709,27,09,NOVEMBER,11,3
2710,27,10,APRIL,4,"25,28"
2710,27,10,JUNE,6,30
2710,27,10,JULY,7,1
2710,27,10,SEPTEMBER,9,"2,3"
2710,27,10,NOVEMBER,11,"4,5"
2711,27,11,APRIL,4,"29,30"
2711,27,11,JULY,7,"2,3"
2711,27,11,SEPTEMBER,9,"4,5"
2711,27,11,NOVEMBER,11,"6,7"
2712,27,12,MAY,5,"1,2"
2712,27,12,JULY,7,"7,8"
2712,27,12,SEPTEMBER,9,"8,9"
2712,27,12,NOVEMBER,11,"10,12"
2713,27,13,MAY,5,"5,6"
2713,27,13,JULY,7,"9,10"
2713,27,13,SEPTEMBER,9,"10,11"
2713,27,13,NOVEMBER,11,"13,14"
2714,27,14,MAY,5,"7,8"
2714,27,14,JULY,7,"11,14"
2714,27,14,SEPTEMBER,9,"12,15"
2714,27,14,NOVEMBER,11,"17,18"
2715,27,15,MAY,5,"9,12"
2715,27,15,JULY,7,"15,16"
2715,27,15,SEPTEMBER,9,"16,17"
2715,27,15,NOVEMBER,11,"19,20"
2716,27,16,MAY,5,"13,14"
2716,27,16,JULY,7,"17,18"
2716,27,16,SEPTEMBER,9,"18,19"
2716,27,16,NOVEMBER,11,"21,24"
2717,27,17,MAY,5,"15,16"
2717,27,17,JULY,7,"21,22"
2717,27,17,SEPTEMBER,9,"22,23"
2718,27,18,MAY,5,"19,20"
2718,27,18,JULY,7,"23,24"
2718,27,18,SEPTEMBER,9,"24,25"
2719,27,19,MAY,5,"21,22"
2719,27,19,JULY,7,"25,26"
2719,27,19,SEPTEMBER,9,"26,29"
2720,27,20,MAY,5,"23,27"
2720,27,20,JULY,7,"29,30"
2720,27,20,SEPTEMBER,9,30
2720,27,20,OCTOBER,10,1
2721,27,21,MAY,5,"28,29"
2721,27,21,JULY,7,31
2721,27,21,AUGUST,8,1
2721,27,21,OCTOBER,10,"2,3"
2722,27,22,MAY,5,30
2722,27,22,JUNE,6,2
2722,27,22,AUGUST,8,"4,5"
2722,27,22,OCTOBER,10,"6,7"
2801,28,01,APRIL,4,"1,2,25,28"
2801,28,01,MAY,5,"21,22"
2801,28,01,JUNE,6,"17,18"
2801,28,01,JULY,7,"15,16"
2801,28,01,AUGUST,8,"8,11"
2801,28,01,SEPTEMBER,9,"4,5"
2801,28,01,OCTOBER,10,"1,27,28"
2801,28,01,NOVEMBER,11,"21,24"
2802,28,02,APRIL,4,"21,22"
2802,28,02,MAY,5,"13,14"
2802,28,02,JUNE,6,"5,6,30"
2802,28,02,JULY,7,"1,23,24"
2802,28,02,AUGUST,8,"14,15"
2802,28,02,SEPTEMBER,9,"8,9,30"
2802,28,02,OCTOBER,10,"1,23,24"
2802,28,02,NOVEMBER,11,"17,18"
2803,28,03,APRIL,4,"3,4,29,30"
2803,28,03,MAY,5,"23,27"
2803,28,03,JUNE,6,"20,23"
2803,28,03,JULY,7,"17,18"
2803,28,03,AUGUST,8,"12,13"
2803,28,03,SEPTEMBER,9,"8,9"
2803,28,03,OCTOBER,10,"2,3,29,30"
2804,28,04,APRIL,4,"7,8"
2804,28,04,MAY,5,"1,2,28,29"
2804,28,04,JUNE,6,"24,25"
2804,28,04,JULY,7,"21,22"
2804,28,04,AUGUST,8,"14,15"
2804,28,04,SEPTEMBER,9,"10,11"
2804,28,04,OCTOBER,10,"6,7,31"
2804,28,04,NOVEMBER,11,3
2805,28,05,APRIL,4,"9,10"
2805,28,05,MAY,5,"5,6,30"
2805,28,05,JUNE,6,"2,26,27"
2805,28,05,JULY,7,"23,24"
2805,28,05,AUGUST,8,"18,19"
2805,28,05,SEPTEMBER,9,"12,15"
2805,28,05,OCTOBER,10,"8,9"
2805,28,05,NOVEMBER,11,"4,5"
2806,28,06,APRIL,4,"11,14"
2806,28,06,MAY,5,"7,8"
2806,28,06,JUNE,6,"3,4,30"
2806,28,06,JULY,7,"1,25,28"
2806,28,06,AUGUST,8,"20,21"
2806,28,06,SEPTEMBER,9,"16,17"
2806,28,06,OCTOBER,10,"10,14"
2806,28,06,NOVEMBER,11,"6,7"
2807,28,07,APRIL,4,"15,16"
2807,28,07,MAY,5,"9,12"
2807,28,07,JUNE,6,"5,6"
2807,28,07,JULY,7,"2,3,29,30"
2807,28,07,AUGUST,8,"22,25"
2807,28,07,SEPTEMBER,9,"18,19"
2807,28,07,OCTOBER,10,"15,16"
2807,28,07,NOVEMBER,11,"10,12"
2808,28,08,APRIL,4,"17,18"
2808,28,08,MAY,5,"13,14"
2808,28,08,JUNE,6,"9,10"
2808,28,08,JULY,7,"7,8,31"
2808,28,08,AUGUST,8,"1,26,27"
2808,28,08,SEPTEMBER,9,"22,23"
2808,28,08,OCTOBER,10,"17,20"
2808,28,08,NOVEMBER,11,"13,14"
2809,28,09,APRIL,4,"21,22"
2809,28,09,MAY,5,"15,16"
2809,28,09,JUNE,6,"11,12"
2809,28,09,JULY,7,"9,10"
2809,28,09,AUGUST,8,"4,5,28,29"
2809,28,09,SEPTEMBER,9,"24,25"
2809,28,09,OCTOBER,10,"21,22"
2809,28,09,NOVEMBER,11,"17,18"
2810,28,10,APRIL,4,"23,24"
2810,28,10,MAY,5,"19,20"
2810,28,10,JUNE,6,"13,16"
2810,28,10,JULY,7,"11,14"
2810,28,10,AUGUST,8,"6,7"
2810,28,10,SEPTEMBER,9,"2,3,26,29"
2810,28,10,OCTOBER,10,"23,24"
2810,28,10,NOVEMBER,11,"19,20"
2901,29,01,APRIL,4,"1,2"
2901,29,01,MAY,5,"9,12"
2901,29,01,JUNE,6,"20,23"
2901,29,01,JULY,7,31
2901,29,01,AUGUST,8,1
2901,29,01,SEPTEMBER,9,"10,11"
2901,29,01,OCTOBER,10,"21,22"
2902,29,02,APRIL,4,"3,4"
2902,29,02,MAY,5,"13,14"
2902,29,02,JUNE,6,"24,25"
2902,29,02,AUGUST,8,"4,5"
2902,29,02,SEPTEMBER,9,"12,15"
2902,29,02,OCTOBER,10,"23,24"
2903,29,03,APRIL,4,"9,10"
2904,29,04,MAY,5,"19,20"
2904,29,04,JUNE,6,30
2904,29,04,JULY,7,1
2904,29,04,AUGUST,8,"8,11"
2904,29,04,SEPTEMBER,9,"18,19"
2904,29,04,OCTOBER,10,"29,30"
2905,29,05,APRIL,4,"11,14"
2905,29,05,MAY,5,"21,22"
2905,29,05,JULY,7,"2,3"
2905,29,05,AUGUST,8,"12,13"
2905,29,05,SEPTEMBER,9,"22,23"
2905,29,05,OCTOBER,10,31
2905,29,05,NOVEMBER,11,3
2906,29,06,APRIL,4,"15,16"
2906,29,06,MAY,5,"23,27"
2906,29,06,JULY,7,"7,8"
2906,29,06,AUGUST,8,"14,15"
2906,29,06,SEPTEMBER,9,"24,25"
2906,29,06,NOVEMBER,11,"4,5"
2907,29,07,APRIL,4,"17,18"
2907,29,07,MAY,5,"28,29"
2907,29,07,JULY,7,"9,10"
2907,29,07,AUGUST,8,"18,19"
2907,29,07,SEPTEMBER,9,"26,29"
2907,29,07,NOVEMBER,11,"6,7"
2908,29,08,APRIL,4,"21,22"
2908,29,08,MAY,5,30
2908,29,08,JUNE,6,2
2908,29,08,JULY,7,"11,14"
2908,29,08,AUGUST,8,"20,21"
2908,29,08,SEPTEMBER,9,30
2908,29,08,OCTOBER,10,1
2908,29,08,NOVEMBER,11,"10,12"
2909,29,09,APRIL,4,"23,24"
2909,29,09,JUNE,6,"3,4"
2909,29,09,JULY,7,"15,16"
2909,29,09,AUGUST,8,"22,25"
2909,29,09,OCTOBER,10,"2,3"
2909,29,09,NOVEMBER,11,"13,14"
2910,29,10,APRIL,4,"25,28"
2910,29,10,JUNE,6,"5,6"
2910,29,10,JULY,7,"17,18"
2910,29,10,AUGUST,8,"26,27"
2910,29,10,OCTOBER,10,"6,7"
2910,29,10,NOVEMBER,11,"17,18"
2911,29,11,APRIL,4,"29,30"
2911,29,11,JUNE,6,"9,10"
2911,29,11,JULY,7,"21,22"
2911,29,11,AUGUST,8,"28,29"
2911,29,11,OCTOBER,10,"8,9"
2911,29,11,NOVEMBER,11,"19,20"
2912,29,12,MAY,5,"1,2"
2912,29,12,JUNE,6,"11,12"
2912,29,12,JULY,7,"23,24"
2912,29,12,SEPTEMBER,9,"8,9"
2912,29,12,OCTOBER,10,"10,14"
2912,29,12,NOVEMBER,11,"21,24"
2913,29,13,MAY,5,"5,6"
2913,29,13,JUNE,6,"13,16"
2913,29,13,JULY,7,"25,28"
2913,29,13,SEPTEMBER,9,"4,5"
2913,29,13,OCTOBER,10,"17,20"
2914,29,14,MAY,5,"7,8"
2915,29,15,JUNE,6,"17,18"
2915,29,15,JULY,7,"29,30"
2915,29,15,SEPTEMBER,9,"2,3"
2915,29,15,OCTOBER,10,"15,16"
3001,30,01,APRIL,4,"1,2"
3001,30,01,MAY,5,"13,14"
3001,30,01,JUNE,6,"26,27"
3001,30,01,AUGUST,8,"8,11"
3001,30,01,SEPTEMBER,9,"22,23"
3001,30,01,NOVEMBER,11,"4,5"
3002,30,02,APRIL,4,"3,4"
3002,30,02,MAY,5,"15,16"
3002,30,02,JUNE,6,30
3002,30,02,JULY,7,1
3002,30,02,AUGUST,8,"12,13"
3002,30,02,SEPTEMBER,9,"24,25"
3002,30,02,NOVEMBER,11,"6,7"
3003,30,03,APRIL,4,"7,8"
3004,30,04,APRIL,4,"9,10"
3004,30,04,MAY,5,"19,20"
3004,30,04,MAY,5,"21,22"
3004,30,04,JULY,7,"2,3"
3004,30,04,JULY,7,"7,8"
3004,30,04,AUGUST,8,"14,15"
3004,30,04,AUGUST,8,"18,19"
3004,30,04,SEPTEMBER,9,"26,29"
3004,30,04,SEPTEMBER,9,30
3004,30,04,OCTOBER,10,1
3004,30,04,NOVEMBER,11,"10,12"
3004,30,04,NOVEMBER,11,"13,14"
3005,30,05,APRIL,4,"11,14"
3005,30,05,MAY,5,"23,27"
3005,30,05,JULY,7,"9,10"
3005,30,05,AUGUST,8,"20,21"
3005,30,05,OCTOBER,10,"2,3"
3005,30,05,NOVEMBER,11,"17,18"
